camera,sample_index,ros_time_sec,camera_frame_id,base_frame_id,marker_id,camera_x,camera_y,camera_z,camera_qx,camera_qy,camera_qz,camera_qw,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw
front,31,0.0,camera_front_optical_link,base_link,10,-0.06300058663247565,-0.006773634526478104,0.2293415705138729,0.8943253663153108,-0.018847110897318272,0.04849099524207106,0.4443822104407904,0.4381320101579159,0.06299974421333197,0.17292221425418597,0.37169558405400765,-0.35732914263039894,-0.5687177368838362,0.6408731640313098
front,31,0.0,camera_front_optical_link,base_link,14,0.13645046592921836,-0.00495667601545981,0.2658822908606382,0.9034854055161704,0.014408076834866706,-0.013053810760840478,0.42817768200342005,0.4720164204095816,-0.13645144256855243,0.1867178216294908,0.37976445582874957,-0.3724988266721031,-0.6118718950604937,0.5853514894933479
front,32,0.0,camera_front_optical_link,base_link,12,0.029985689741515754,-0.005078249117418949,0.22155179604965744,0.8890341106586438,0.00014371548678688152,-0.0017593874776718637,0.45783756288334054,0.4317882489320264,-0.029986503546569936,0.16809345325037306,0.3556618525275814,-0.3568275619308635,-0.6119145556538317,0.609704284290424
front,32,0.0,camera_front_optical_link,base_link,10,-0.06284902079883266,-0.0068428370878814235,0.22874852866906115,0.89647934060861,-0.018780299678334122,0.04761905754610247,0.44011875393394084,0.43756528419609986,0.06284818055805338,0.172734304784673,0.3743085179415848,-0.3605249503493725,-0.5675388871814786,0.6386035586408559
front,32,0.0,camera_front_optical_link,base_link,14,0.13709540692242786,-0.004839184959772131,0.2667506907126821,0.903962873811444,0.009446398368989264,-0.010125183364137777,0.4273866738566521,0.47285311071489944,-0.13709638675156677,0.1869783358703714,0.378503418014224,-0.3749304111761409,-0.6079499512078715,0.5886927943785164
rear,37,0.0,camera_rear_optical_link,base_link,3,0.037286842240928535,0.011709423383829281,0.2246753155082357,0.008936273606729831,0.8747905871510645,-0.484103133914078,-0.017485061638151153,-0.03446410694992311,0.037287667561071956,0.17542484247900103,0.7069363169909528,-0.7043065593424487,-0.029829582720326934,0.057476170550934784
rear,37,0.0,camera_rear_optical_link,base_link,5,-0.0533974331602977,0.014326028365763167,0.2291470397099108,0.026808957254209936,0.8764337891027293,-0.4793597672534816,0.03686877633801453,-0.031516886097071484,-0.053396591404624515,0.17968627523099756,0.6748049989668523,-0.7347936610323276,-0.058907282704886696,0.03530468977887066
rear,37,0.0,camera_rear_optical_link,base_link,7,-0.1716354060414952,0.020709327522460456,0.2860877901197691,0.028809649996205527,0.9080894387752587,-0.41664819574671086,0.03078727387967689,0.017391553745749938,-0.17163435510713998,0.20953605819814314,0.6709749244202603,-0.7287289235543986,-0.10394630891970215,0.08911774030148925
rear,38,0.0,camera_rear_optical_link,base_link,3,0.03720288711431522,0.011678330317538602,0.22424955919808684,0.00814247987546418,0.8744206367400664,-0.4847259271608703,-0.019053230765655134,-0.03483683173289423,0.037203710870457755,0.1752167290773475,0.7080214881159259,-0.7032533623507162,-0.02868399210809872,0.05759782378931052
rear,38,0.0,camera_rear_optical_link,base_link,5,-0.05317833095427293,0.014252681559959306,0.22899251481978128,0.025482913496020932,0.8773263437467234,-0.47750226535536605,0.040505484421915955,-0.03162593579497566,-0.05317748976646515,0.1795544947020148,0.6740407029173399,-0.7352111150923165,-0.06302676377112798,0.03407893930200268
rear,38,0.0,camera_rear_optical_link,base_link,7,-0.16940654532348992,0.020389194491165864,0.28268613224061645,0.026918728150510423,0.9077235983116785,-0.4181524189029137,0.021489665155598237,0.014443897175239306,-0.16940550688528178,0.2078083030271079,0.6759883344079861,-0.7244221297000932,-0.09808385413128122,0.0929080583364633
rear,39,0.0,camera_rear_optical_link,base_link,3,0.03698603100466363,0.011961193193421597,0.2239362638511168,0.008577029832165637,0.8730375291325068,-0.4871873793626814,-0.019502940167789334,-0.0352403164573305,0.03698685361102116,0.17534068455102791,0.7080435254990405,-0.703451986369861,-0.02625729208001724,0.056037696988822557
rear,39,0.0,camera_rear_optical_link,base_link,5,-0.0532767600566089,0.01407784028885535,0.2286909529315515,0.026013859243030513,0.8770230561513106,-0.47822031822862515,0.038199022757284734,-0.03182535128024602,-0.05327591997712441,0.1792685886185458,0.6746922862142041,-0.7347434008014562,-0.06090608943803599,0.035112706690415406
rear,39,0.0,camera_rear_optical_link,base_link,7,-0.18924640524034345,0.024382835045337985,0.3148840525172906,0.031995293207916116,0.8981256662144371,-0.4371781804111046,0.03495464878737319,0.041937345750953786,-0.18924524851815352,0.2250353229056245,0.6693496504996701,-0.7340698508337572,-0.08919236871005086,0.07181379280309094
front,33,0.0,camera_front_optical_link,base_link,12,0.029943114392881526,-0.005274421742130749,0.2211203133332291,0.8889430010095829,0.00361656612650106,-0.000874056820143208,0.4580027264440731,0.4313142867760651,-0.029943926613014128,0.1680888955075685,0.3579522277169479,-0.3543030229613764,-0.6127698913293932,0.6089767079889578
front,33,0.0,camera_front_optical_link,base_link,10,-0.06318115639676533,-0.007008412945631857,0.2302138727040401,0.8977390974847269,-0.016762157911473917,0.04072320287771501,0.438320845565026,0.43882336569694014,0.06318031077347239,0.1735036441234445,0.3743264800998601,-0.36337568733625225,-0.5718244975131979,0.6331307449435177
front,34,0.0,camera_front_optical_link,base_link,12,0.030202005584189052,-0.0051383557351218296,0.2212261655854582,0.889878170228093,0.0017801627444713395,-0.0005906178318460711,0.456194393151298,0.4314677243007887,-0.030202818193135104,0.16801031190717317,0.3582094835071349,-0.35653525136399766,-0.6111800238879438,0.6091203155869086
front,34,0.0,camera_front_optical_link,base_link,10,-0.06317756980170296,-0.00674755588843609,0.23147644615066612,0.8966927565454653,-0.013414561149536777,0.0392086478992512,0.4407094642028609,0.4400778899720197,0.06317671954072235,0.1738008089301793,0.37421594692462096,-0.360423202518948,-0.5750265321684132,0.6319826164188882
rear,40,0.0,camera_rear_optical_link,base_link,3,0.036986883436079344,0.011888402517038215,0.22368594058689567,0.00924179635545825,0.8732696001232995,-0.48674621057690465,-0.01982223977356344,-0.035436423137524736,0.03698770512268785,0.17516892195111436,0.7077391779112139,-0.7036979097794238,-0.026165576701332665,0.05683194891533909
rear,40,0.0,camera_rear_optical_link,base_link,5,-0.05328333306825039,0.014094682455872828,0.22879043655973047,0.026698499385703643,0.8762160535739335,-0.4794900489529031,0.04027295053774991,-0.03174230647138876,-0.05328249262328186,0.17932589669294974,0.673497184806831,-0.735940776422201,-0.060818974018643585,0.03307216436342029
rear,41,0.0,camera_rear_optical_link,base_link,3,0.03709345686301224,0.01181255745422294,0.2239916586526068,0.008882110282535563,0.8736346672720247,-0.48609242329983615,-0.019943226116169534,-0.035127295523123464,0.037094279672313955,0.1752293858905361,0.7079689714560968,-0.7034067613944491,-0.026758675280772345,0.057296045039660556
rear,41,0.0,camera_rear_optical_link,base_link,5,-0.05310864497331626,0.013973167775663087,0.22733859194436956,0.027910505751912812,0.8749360518328083,-0.4815411220246713,0.04273238433683052,-0.03300676837839581,-0.05310780986170655,0.17860218642377623,0.6718558873478366,-0.7376138925314911,-0.06011572903997616,0.030356404638643766
rear,41,0.0,camera_rear_optical_link,base_link,7,-0.18950952899882315,0.024414664320332253,0.31521871515585825,0.028558000741451595,0.89827258932456,-0.43706020584256966,0.03562544498883125,0.0422272017768163,-0.1895083710472331,0.22520560595128122,0.671187486431006,-0.7323176087040285,-0.09102451167091499,0.07023401110226456
front,35,0.0,camera_front_optical_link,base_link,12,0.030089566337377013,-0.005085762764568678,0.2213678235922179,0.8895743638874111,0.001656270787726431,0.001226485832463126,0.4567857305278794,0.43161833722815945,-0.030090379466662025,0.16802251332316975,0.3584201257293956,-0.3555129198731557,-0.6102865235912023,0.6104882770359742
front,35,0.0,camera_front_optical_link,base_link,10,-0.0635094739452256,-0.006915773735680242,0.2312604593319027,0.8985433215975345,-0.01701959782515191,0.03831370877062856,0.4368778916614794,0.43981104885087624,0.06350862447760436,0.1738619876800746,0.3742853421958107,-0.3654724863104398,-0.572608648105578,0.6312366279630263
front,35,0.0,camera_front_optical_link,base_link,14,0.1370011941791606,-0.004900498733254509,0.267010503467134,0.9046144024291857,0.010006240904198596,-0.010618744138021326,0.4259811032588015,0.47306266968989846,-0.1370021749626465,0.18714370594630503,0.37957233704679844,-0.37570662739368843,-0.6078662928692391,0.5875950485450843
rear,42,0.0,camera_rear_optical_link,base_link,3,0.03709014171973768,0.011870165434055226,0.22403231231531387,0.009265916851518013,0.8732094530636579,-0.48680822939574636,-0.020907932890331098,-0.03511479719847857,0.03709096467857468,0.1752987774786745,0.7081249692286544,-0.7032875017702082,-0.025449101304816712,0.057428747605306786
rear,42,0.0,camera_rear_optical_link,base_link,5,-0.05359575259513072,0.014258937019694346,0.2302842880811224,0.02727157693754519,0.878772358531783,-0.4750949251820796,0.03605849467269894,-0.030457835765161922,-0.0535949066623496,0.18010609561855512,0.6746112711524779,-0.7345360267936216,-0.06168019125396035,0.039395585833345764
rear,42,0.0,camera_rear_optical_link,base_link,7,-0.1700087610029968,0.02047524321090054,0.2835515091040793,0.02794536522516115,0.9063549249161232,-0.420699686948278,0.02741496022871311,0.015191829717884076,-0.17000771938577014,0.20825201716767267,0.6732764515337121,-0.7274371125379321,-0.09918836556053795,0.08772533984019527
front,36,0.0,camera_front_optical_link,base_link,12,0.029981085386181966,-0.0050853143296275055,0.22170406870309503,0.8898589717646549,0.00030466631874336795,0.0005875878830138055,0.4562352159674493,0.4319232692332631,-0.02998189975056496,0.16816420918025055,0.3577502222249929,-0.35694059493094543,-0.6099338501355368,0.6104005968600875
front,36,0.0,camera_front_optical_link,base_link,10,-0.06315364436068946,-0.006525486449838255,0.23116886213035848,0.894696575447734,-0.01324758947423827,0.042028178950780086,0.4444954121577643,0.43989297337928157,0.0631527952295312,0.17346955574468576,0.37275790525587665,-0.35662355156105185,-0.5749079031978982,0.6351000624955323
front,36,0.0,camera_front_optical_link,base_link,14,0.13692275639178195,-0.005023967933190655,0.2658738032540531,0.9048365990105427,0.013406604539183197,-0.005932558795286669,0.42550651791941446,0.4719802878888678,-0.13692373299993704,0.18677522121185336,0.3836934478714404,-0.37221117085330446,-0.6061648957984458,0.5888992286072361
front,37,0.0,camera_front_optical_link,base_link,12,0.029952035543482306,-0.0052361398789988614,0.22100018304580693,0.8898371587243616,0.004021052074053719,0.001139528278884085,0.4562590969710901,0.43122159000519233,-0.029952847322351147,0.1680034314593159,0.36015417218757767,-0.3544924880166479,-0.6110226059594408,0.6093237425229565
front,37,0.0,camera_front_optical_link,base_link,10,-0.06320429314187502,-0.006480535524234063,0.231261501328784,0.8955190492874262,-0.01586839992830677,0.04693879764922079,0.4422562328812395,0.4399959302505216,0.06320344367043423,0.17346796705600243,0.3744018554207161,-0.357662061108049,-0.569960763959103,0.6380014327951182
rear,43,0.0,camera_rear_optical_link,base_link,3,0.037095128932267664,0.011657706294146771,0.2237450163537191,0.009334361777897484,0.8724871579419754,-0.4881406185802325,-0.01994405697549468,-0.03528538561484579,0.03709595083504781,0.17498480700488267,0.7077934070865707,-0.7037699798478061,-0.02492891028610386,0.05581091095610042
rear,43,0.0,camera_rear_optical_link,base_link,5,-0.05333875659115899,0.01408138979161642,0.22854913179698458,0.024434194023045232,0.8754001871344489,-0.4813666580487428,0.03692726697713735,-0.03195538456667149,-0.05333791703259951,0.179211869018673,0.6763450753231497,-0.7335457110696519,-0.05825486713663364,0.03277803094047826
rear,43,0.0,camera_rear_optical_link,base_link,7,-0.1902472769425085,0.02455755312751036,0.31603416766718473,0.027152903836920563,0.899296243427773,-0.4352315122231937,0.03320417350018715,0.04290586618019113,-0.1902461159950781,0.22567973574087313,0.6728610484260038,-0.7304754485899361,-0.09159386294008873,0.07262363795695342
front,38,0.0,camera_front_optical_link,base_link,12,0.029840604136787244,-0.005274133684362859,0.2212534880065973,0.8890569635755076,0.002112784416159949,-0.0033186180461438645,0.45777968329118035,0.4314351063226194,-0.029841416846098427,0.16814491616506028,0.3562793613228055,-0.3562812902370599,-0.6135666982939064,0.6080004651866181
front,38,0.0,camera_front_optical_link,base_link,10,-0.06324682836578156,-0.0066818828445153675,0.2305831330296424,0.895392424505091,-0.017958502229833553,0.04485196521123479,0.44264907043079404,0.439296026450244,0.06324598138612368,0.17336376172485995,0.37213776970238477,-0.35947660858414576,-0.5705973586531073,0.6377371735596671
rear,44,0.0,camera_rear_optical_link,base_link,3,0.03709775953314335,0.011804148210479624,0.2237696335583504,0.00911646065657486,0.872708951349127,-0.48774691046208823,-0.019973174882631346,-0.035324964368403294,0.03709858152687125,0.17512793199714966,0.7079171088337316,-0.7036116580719082,-0.025313391994551786,0.056064550578070256
rear,44,0.0,camera_rear_optical_link,base_link,5,-0.05334417515993963,0.014045380144751261,0.22821439836762192,0.02638473519738308,0.8757782706359827,-0.4803672379669985,0.03954216886273066,-0.03224353714287323,-0.053343336831053446,0.17903776777542388,0.674034135367298,-0.7355481998819959,-0.059812913863035506,0.03269931719819061
rear,44,0.0,camera_rear_optical_link,base_link,7,-0.15575782623568007,0.01845756564541413,0.26407596236128905,0.027972811639196227,0.8952418737544308,-0.44440706827352294,0.016182303735443482,-0.0016063161852113428,-0.1557568561634433,0.19819257995339262,0.6799072867722681,-0.7255654643076597,-0.07411867225412141,0.07607404827711685
front,39,0.0,camera_front_optical_link,base_link,12,0.030036760242651304,-0.005221706744526213,0.22105452484083343,0.8884892105450728,0.0028144702316036186,0.0001714565631272994,0.4588888450430625,0.4312769398607383,-0.030037572221127937,0.16801331607994552,0.3572638191045787,-0.35377685639132417,-0.6121976871284976,0.6102610026170776
front,39,0.0,camera_front_optical_link,base_link,10,-0.06327907115413431,-0.006731189686289228,0.23100263021088768,0.8951385554232173,-0.017722582277846004,0.04821328804035058,0.44281864857814995,0.4396553830326517,0.06327822263357637,0.1735857346866418,0.37333970723650733,-0.35784302498742215,-0.5686870898078188,0.6396568035707305
front,40,0.0,camera_front_optical_link,base_link,12,0.030127042944833708,-0.00537301208062081,0.22176820462918942,0.8895363013995635,0.0037052728747021583,-0.002438960444375584,0.45684296089275545,0.43185981046059874,-0.030127857544804015,0.16845205693227058,0.3582050271088995,-0.3556391279015484,-0.6132706155323033,0.6075435139839525
front,40,0.0,camera_front_optical_link,base_link,10,-0.06307098053262704,-0.006884644043170278,0.23020106085559697,0.8952748844286942,-0.01539715419636236,0.04455115924428184,0.44301354738182935,0.4388640603818373,0.06307013495639707,0.17338605654897932,0.37334241766153214,-0.35785481847467815,-0.5719225830314825,0.6367573533832915
rear,45,0.0,camera_rear_optical_link,base_link,3,0.037349887698151785,0.011901212019501452,0.22457109407044992,0.01024056464560936,0.8744276600666736,-0.48469367697558535,-0.01853207074096137,-0.034639617676244655,0.037350712636153964,0.17555461544227766,0.7065641914603232,-0.7046945346081258,-0.028219575422046315,0.058106039294172095
rear,45,0.0,camera_rear_optical_link,base_link,5,-0.053250040429193755,0.01399554723809883,0.22825141828034806,0.024453761837364217,0.8762832650890798,-0.47954957199741594,0.03952038529566823,-0.032188925625355774,-0.05324920196450469,0.1790082491523095,0.6751844904314943,-0.7343788605208007,-0.061213044412316946,0.032658173474784294
rear,45,0.0,camera_rear_optical_link,base_link,7,-0.19027981880435155,0.024762954382797502,0.3159855092901716,0.025201820283718698,0.8997323109025537,-0.43445198924906575,0.033137682626691284,0.04277495994458988,-0.19027865803491853,0.22584532819004594,0.6740137677133158,-0.7292505162518392,-0.09292603745212862,0.07255258122749311
front,41,0.0,camera_front_optical_link,base_link,12,0.030094442196208316,-0.005267643987759325,0.22161536167666845,0.8885870930590831,0.0016822203759444554,-0.001973621809222152,0.45870061369085746,0.4317658176531628,-0.030095256234753905,0.16829196721157352,0.35590348940169186,-0.3553969568718658,-0.6129716993906759,0.6093368567746612
front,41,0.0,camera_front_optical_link,base_link,10,-0.06316419804755422,-0.006575881948849735,0.23086991988326394,0.8947371030716432,-0.017441231719040752,0.04509235652143717,0.4439684664550289,0.4396007413482661,0.0631633500144714,0.1733888923063234,0.3716454976094223,-0.3581847030604589,-0.5711883917167804,0.6382218765978904
front,41,0.0,camera_front_optical_link,base_link,14,0.13699312299238503,-0.004776884681426709,0.2663634843726281,0.9033064641899254,0.012070184349677422,-0.011541721100487646,0.42867065572126395,0.4725285112921944,-0.13699410139923549,0.18675823362530566,0.3786506918481642,-0.37302457087641894,-0.6103079125300053,0.5873674956861653
rear,46,0.0,camera_rear_optical_link,base_link,3,0.03697181157707283,0.011714229001688115,0.22375031780468804,0.009769717333180088,0.8719567025980111,-0.4889353339898175,-0.023201305866247086,-0.035304468166278524,0.03697263349952926,0.175038274592577,0.7087568766029549,-0.7027776781292144,-0.022145507184596753,0.05724335335103089
rear,46,0.0,camera_rear_optical_link,base_link,5,-0.05316432264295681,0.014116977830483853,0.2283111452487866,0.028177283986590203,0.8746285132111383,-0.4822638599760909,0.04065186227190915,-0.0321861141344891,-0.05316348395844464,0.17914354422745782,0.6725784160924081,-0.7370737225414089,-0.05822575371895063,0.031150655682307404
