wall_time,run_id,outcome,total_sec,time_to_approach_goal_sent,time_to_side_align_complete,time_to_trolley_type_checked,time_to_under_trolley,time_to_fine_first_aruko,time_to_fine_align_complete,time_to_dropoff_goal_sent,time_to_drive_out_done,commands,manual_marks,dropzone_status_events,physical_status_events,yolo_detection_events,last_trolley_type,last_dropzone_status,last_physical_status,events_csv
2026-06-19_13-23-25-480602,20260619_132306,auto_closed_before_command_trolley_ready,18.948,0.004,,,,,,,,trolley_ready,0,1,0,0,,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}""",,/home/rocket/gr4_ws/mission_run_logs/mission_run_events_20260619_132242.csv
2026-06-19_13-23-36-211423,20260619_132325,auto_closed_before_command_trolley_ready,10.729,0.007,,,,,,,,trolley_ready,0,1,0,0,,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}""",,/home/rocket/gr4_ws/mission_run_logs/mission_run_events_20260619_132242.csv
2026-06-19_13-25-19-279491,20260619_132336,auto_closed_before_command_trolley_ready,103.067,0.012,,,,,,,,trolley_ready,0,1,0,0,,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}""",,/home/rocket/gr4_ws/mission_run_logs/mission_run_events_20260619_132242.csv
