wall_time,ros_time_sec,run_id,elapsed_sec,event_type,source,label,data
2026-06-19_14-06-20-132738,1781870780.132867,20260619_140351,148.405,dropzone_status,dropzone,status,drive_out_active for 7.0s. Publishing direct cmd_vel to release trolley.
2026-06-19_14-06-27-133437,1781870787.133524,20260619_140351,155.406,dropzone_status,dropzone,drive_out_done,drive_out_done. Released laundry_trolley; cleared trolley type. Next command: trolley_ready.
2026-06-19_14-06-27-133969,1781870787.134011,20260619_140351,155.407,run_end,logger,drive_out_done,
2026-06-19_14-07-29-889716,1781870849.889749,20260619_140729,0.000,run_start,logger,command_trolley_ready,
2026-06-19_14-07-29-891335,1781870849.891374,20260619_140729,0.002,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_14-07-29-892851,1781870849.892891,20260619_140729,0.003,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_14-07-44-007674,1781870864.007758,20260619_140729,14.118,command,trolley_command,side_align,side_align
2026-06-19_14-07-44-012327,1781870864.012403,20260619_140729,14.123,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-19_14-07-44-020780,1781870864.020864,20260619_140729,14.131,physical_status,physical_alignment,status,side_align_left_started
2026-06-19_14-07-59-470945,1781870879.471032,20260619_140729,29.581,physical_status,physical_alignment,side_align_complete,"side_align_left_done | final camera=left ids=[18, 19, 20] target_pair=[18, 19] target_x=+0.3533 target_y=+0.2888 center_x=+0.4077 center_y=+0.5950 yaw=+179.80deg error_x=-0.0027 yaw_error=-0.20deg tolerance_x=0.0060 tolerance_yaw=2.00deg"
2026-06-19_14-07-59-477441,1781870879.477535,20260619_140729,29.588,dropzone_status,dropzone,side_align_complete,"side_align_complete: side_align_left_done | final camera=left ids=[18, 19, 20] target_pair=[18, 19] target_x=+0.3533 target_y=+0.2888 center_x=+0.4077 center_y=+0.5950 yaw=+179.80deg error_x=-0.0027 yaw_error=-0.20deg tolerance_x=0.0060 tolerance_yaw=2.00deg. Optional: check trolley type with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'check_trolley_type'}"" or approve straight drive with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_under'}"""
2026-06-19_14-08-01-263374,1781870881.263451,20260619_140729,31.374,yolo_detection,yolo,laundry_trolley,"{""classes"": [""laundry_trolley""]}"
2026-06-19_14-08-07-636166,1781870887.636253,20260619_140729,37.747,command,trolley_command,check_trolley_type,check_trolley_type
2026-06-19_14-08-07-745876,1781870887.745965,20260619_140729,37.856,dropzone_status,dropzone,trolley_type_checked,trolley_type_checked: laundry_trolley via live_yolov8_topic; remembered target=laundry_dropoff. Next command: drive_under.
2026-06-19_14-08-21-733033,1781870901.733115,20260619_140729,51.844,manual_mark,operator,object_detection_correct,
2026-06-19_14-08-29-331396,1781870909.331476,20260619_140729,59.442,dropzone_status,dropzone,status,drive_under_active via drive_straight_under. Waiting for drive_straight_under_done.
2026-06-19_14-08-29-334844,1781870909.334905,20260619_140729,59.445,physical_status,physical_alignment,status,drive_straight_under_started
2026-06-19_14-08-29-337836,1781870909.337939,20260619_140729,59.448,command,trolley_command,drive_under,drive_under
2026-06-19_14-08-38-775108,1781870918.775184,20260619_140729,68.886,physical_status,physical_alignment,under_trolley,drive_straight_under_done
2026-06-19_14-08-38-780335,1781870918.780408,20260619_140729,68.891,dropzone_status,dropzone,under_trolley,"under_trolley. Inspect position, then approve final ArUco alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'fine_align'}"""
2026-06-19_14-08-44-089409,1781870924.089487,20260619_140729,74.200,dropzone_status,dropzone,status,fine_aligning via fine_align_under. Waiting for fine_align_under_done.
2026-06-19_14-08-44-091299,1781870924.091354,20260619_140729,74.202,physical_status,physical_alignment,status,front_rear_camera_switch_started
2026-06-19_14-08-44-287982,1781870924.288093,20260619_140729,74.399,command,trolley_command,fine_align,fine_align
2026-06-19_14-08-45-671596,1781870925.671673,20260619_140729,75.782,physical_status,physical_alignment,status,fine_align_under_started
2026-06-19_14-09-30-769953,1781870970.770047,20260619_140729,120.880,physical_status,physical_alignment,status,fine_align_under_timeout
2026-06-19_14-09-30-771347,1781870970.771401,20260619_140729,120.882,dropzone_status,dropzone,status,fine_alignment_stopped: fine_align_under_timeout
2026-06-19_14-09-39-106241,1781870979.106322,20260619_140729,129.217,manual_mark,operator,too_dark_added light_new_fine_aling_try,
2026-06-19_14-10-08-878212,1781871008.878307,20260619_140729,158.989,command,trolley_command,fine_align,fine_align
2026-06-19_14-10-08-890419,1781871008.890505,20260619_140729,159.001,dropzone_status,dropzone,status,fine_aligning via fine_align_under. Waiting for fine_align_under_done.
2026-06-19_14-10-08-891202,1781871008.891243,20260619_140729,159.002,physical_status,physical_alignment,status,front_rear_camera_switch_started
2026-06-19_14-10-10-471695,1781871010.471787,20260619_140729,160.582,physical_status,physical_alignment,status,fine_align_under_started
2026-06-19_14-10-55-473580,1781871055.473677,20260619_140729,205.584,physical_status,physical_alignment,status,fine_align_under_timeout
2026-06-19_14-10-55-481754,1781871055.481864,20260619_140729,205.592,dropzone_status,dropzone,status,fine_alignment_stopped: fine_align_under_timeout
2026-06-19_14-11-15-648940,1781871075.649020,20260619_140729,225.759,manual_mark,operator,docking unsucessfull_helped_docking,
2026-06-19_14-11-37-750346,1781871097.750436,20260619_140729,247.861,command,trolley_command,fine_align,fine_align
2026-06-19_14-11-37-753045,1781871097.753110,20260619_140729,247.864,dropzone_status,dropzone,status,fine_aligning via fine_align_under. Waiting for fine_align_under_done.
2026-06-19_14-11-37-757727,1781871097.757797,20260619_140729,247.868,physical_status,physical_alignment,status,front_rear_camera_switch_started
2026-06-19_14-11-39-272530,1781871099.272608,20260619_140729,249.383,physical_status,physical_alignment,status,fine_align_under_started
2026-06-19_14-11-58-872092,1781871118.872232,20260619_140729,268.983,physical_status,physical_alignment,fine_align_complete,"fine_align_under_done | final ids=[3, 12] center_x=+0.1404 center_y=+0.0088 yaw=+164.10deg orientation=flipped_180 error_x=+0.0034 error_y=+0.0050 yaw_error=-0.90deg target_x=+0.1370 target_y=+0.0038 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg"
2026-06-19_14-11-58-876875,1781871118.877031,20260619_140729,268.988,dropzone_status,dropzone,fine_align_complete,"fine_align_complete: fine_align_under_done | final ids=[3, 12] center_x=+0.1404 center_y=+0.0088 yaw=+164.10deg orientation=flipped_180 error_x=+0.0034 error_y=+0.0050 yaw_error=-0.90deg target_x=+0.1370 target_y=+0.0038 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg. Remembered laundry_trolley; approve delivery with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'deliver_trolley'}"""
2026-06-19_14-13-03-050153,1781871183.050231,20260619_140729,333.161,dropzone_status,dropzone,status,fine_aligning via fine_align_under. Waiting for fine_align_under_done.
2026-06-19_14-13-03-056645,1781871183.056723,20260619_140729,333.167,physical_status,physical_alignment,status,front_rear_camera_switch_started
2026-06-19_14-13-03-145231,1781871183.145324,20260619_140729,333.256,command,trolley_command,fine_align,fine_align
2026-06-19_14-13-04-572326,1781871184.572403,20260619_140729,334.683,physical_status,physical_alignment,status,fine_align_under_started
2026-06-19_14-13-05-274069,1781871185.274146,20260619_140729,335.385,physical_status,physical_alignment,fine_align_complete,"fine_align_under_done | final ids=[3, 12] center_x=+0.1345 center_y=+0.0089 yaw=+165.30deg orientation=flipped_180 error_x=-0.0025 error_y=+0.0051 yaw_error=+0.30deg target_x=+0.1370 target_y=+0.0038 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg"
2026-06-19_14-13-05-278037,1781871185.278096,20260619_140729,335.389,dropzone_status,dropzone,fine_align_complete,"fine_align_complete: fine_align_under_done | final ids=[3, 12] center_x=+0.1345 center_y=+0.0089 yaw=+165.30deg orientation=flipped_180 error_x=-0.0025 error_y=+0.0051 yaw_error=+0.30deg target_x=+0.1370 target_y=+0.0038 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg. Remembered laundry_trolley; approve delivery with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'deliver_trolley'}"""
2026-06-19_14-13-16-776911,1781871196.776993,20260619_140729,346.887,command,trolley_command,deliver_trolley,deliver_trolley
2026-06-19_14-13-16-784016,1781871196.784091,20260619_140729,346.895,dropzone_status,dropzone,dropoff_goal_sent,"dropoff_goal_sent: remembered laundry_trolley -> laundry_dropoff. When the robot arrives, approve trolley release with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_out'}"""
2026-06-19_14-13-33-250846,1781871213.250930,20260619_140729,363.361,dropzone_status,dropzone,status,drive_out_active for 7.0s. Publishing direct cmd_vel to release trolley.
2026-06-19_14-13-33-261635,1781871213.261717,20260619_140729,363.372,command,trolley_command,drive_out,drive_out
2026-06-19_14-13-40-252527,1781871220.252611,20260619_140729,370.363,dropzone_status,dropzone,drive_out_done,drive_out_done. Released laundry_trolley; cleared trolley type. Next command: trolley_ready.
2026-06-19_14-13-40-253045,1781871220.253084,20260619_140729,370.363,run_end,logger,drive_out_done,
2026-06-19_14-42-21-482893,1781872941.482919,20260619_144221,0.000,run_start,logger,manual_mark_without_active_run,
2026-06-19_14-42-21-484315,1781872941.484346,20260619_144221,0.002,manual_mark,operator,reset_starting_point,
2026-06-19_14-42-33-999786,1781872953.999875,20260619_144221,12.517,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_14-42-34-001555,1781872954.001572,20260619_144234,0.000,run_start,logger,command_trolley_ready,
2026-06-19_14-42-34-002467,1781872954.002504,20260619_144234,0.001,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_14-42-34-004519,1781872954.004757,20260619_144234,0.003,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_14-42-53-074576,1781872973.074659,20260619_144234,19.073,command,trolley_command,side_align,side_align
2026-06-19_14-42-53-079255,1781872973.079322,20260619_144234,19.078,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-19_14-42-53-080421,1781872973.080465,20260619_144234,19.079,physical_status,physical_alignment,status,side_align_left_started
2026-06-19_14-43-08-078531,1781872988.078618,20260619_144234,34.077,physical_status,physical_alignment,side_align_complete,"side_align_left_done | final camera=left ids=[23, 24, 25, 26] target_pair=[24, 25] target_x=+0.3555 target_y=+0.2667 center_x=+0.3715 center_y=-0.0403 yaw=-178.38deg error_x=-0.0005 yaw_error=+1.62deg tolerance_x=0.0060 tolerance_yaw=2.00deg"
2026-06-19_14-43-08-082672,1781872988.082745,20260619_144234,34.081,dropzone_status,dropzone,side_align_complete,"side_align_complete: side_align_left_done | final camera=left ids=[23, 24, 25, 26] target_pair=[24, 25] target_x=+0.3555 target_y=+0.2667 center_x=+0.3715 center_y=-0.0403 yaw=-178.38deg error_x=-0.0005 yaw_error=+1.62deg tolerance_x=0.0060 tolerance_yaw=2.00deg. Optional: check trolley type with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'check_trolley_type'}"" or approve straight drive with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_under'}"""
2026-06-19_14-43-09-960323,1781872989.960404,20260619_144234,35.959,yolo_detection,yolo,laundry_trolley,"{""classes"": [""laundry_trolley""]}"
2026-06-19_14-43-27-489867,1781873007.489949,20260619_144234,53.489,command,trolley_command,check_trolley_type,check_trolley_type
2026-06-19_14-43-27-491066,1781873007.491103,20260619_144234,53.490,dropzone_status,dropzone,trolley_type_checked,trolley_type_checked: laundry_trolley via live_yolov8_topic; remembered target=laundry_dropoff. Next command: drive_under.
2026-06-19_14-43-37-147570,1781873017.147652,20260619_144234,63.146,manual_mark,operator,object_detection_correct,
2026-06-19_14-43-45-722909,1781873025.723021,20260619_144234,71.722,command,trolley_command,drive_under,drive_under
2026-06-19_14-43-45-726551,1781873025.726635,20260619_144234,71.725,dropzone_status,dropzone,status,drive_under_active via drive_straight_under. Waiting for drive_straight_under_done.
2026-06-19_14-43-45-728041,1781873025.728100,20260619_144234,71.727,physical_status,physical_alignment,status,drive_straight_under_started
2026-06-19_14-43-55-173373,1781873035.173494,20260619_144234,81.172,physical_status,physical_alignment,under_trolley,drive_straight_under_done
2026-06-19_14-43-55-176354,1781873035.176428,20260619_144234,81.175,dropzone_status,dropzone,under_trolley,"under_trolley. Inspect position, then approve final ArUco alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'fine_align'}"""
2026-06-19_14-44-01-501520,1781873041.501606,20260619_144234,87.500,command,trolley_command,fine_align,fine_align
2026-06-19_14-44-01-506866,1781873041.506942,20260619_144234,87.505,dropzone_status,dropzone,status,fine_aligning via fine_align_under. Waiting for fine_align_under_done.
2026-06-19_14-44-01-508967,1781873041.509026,20260619_144234,87.508,physical_status,physical_alignment,status,front_rear_camera_switch_started
2026-06-19_14-44-03-072450,1781873043.072535,20260619_144234,89.071,physical_status,physical_alignment,status,fine_align_under_started
2026-06-19_14-44-13-370657,1781873053.370755,20260619_144234,99.369,physical_status,physical_alignment,fine_align_complete,"fine_align_under_done | final ids=[3, 12] center_x=+0.1291 center_y=-0.0015 yaw=-13.23deg orientation=normal error_x=-0.0034 error_y=-0.0077 yaw_error=-2.23deg target_x=+0.1325 target_y=+0.0062 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg"
2026-06-19_14-44-13-372874,1781873053.372929,20260619_144234,99.371,dropzone_status,dropzone,fine_align_complete,"fine_align_complete: fine_align_under_done | final ids=[3, 12] center_x=+0.1291 center_y=-0.0015 yaw=-13.23deg orientation=normal error_x=-0.0034 error_y=-0.0077 yaw_error=-2.23deg target_x=+0.1325 target_y=+0.0062 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg. Remembered laundry_trolley; approve delivery with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'deliver_trolley'}"""
2026-06-19_14-45-05-757128,1781873105.757212,20260619_144234,151.756,manual_mark,operator,docking sucessfull,
2026-06-19_14-45-14-205651,1781873114.205745,20260619_144234,160.204,command,trolley_command,deliver_trolley,deliver_trolley
2026-06-19_14-45-14-209995,1781873114.210074,20260619_144234,160.209,dropzone_status,dropzone,dropoff_goal_sent,"dropoff_goal_sent: remembered laundry_trolley -> laundry_dropoff. When the robot arrives, approve trolley release with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_out'}"""
2026-06-19_14-45-31-257474,1781873131.257561,20260619_144234,177.256,command,trolley_command,drive_out,drive_out
2026-06-19_14-45-31-259034,1781873131.259079,20260619_144234,177.258,dropzone_status,dropzone,status,drive_out_active for 7.0s. Publishing direct cmd_vel to release trolley.
2026-06-19_14-45-38-263210,1781873138.263297,20260619_144234,184.262,dropzone_status,dropzone,drive_out_done,drive_out_done. Released laundry_trolley; cleared trolley type. Next command: trolley_ready.
2026-06-19_14-45-38-263769,1781873138.263811,20260619_144234,184.262,run_end,logger,drive_out_done,
2026-06-19_14-46-01-269409,1781873161.269433,20260619_144601,0.000,run_start,logger,manual_mark_without_active_run,
2026-06-19_14-46-01-270949,1781873161.271003,20260619_144601,0.002,manual_mark,operator,whole_run_sucessfull,
2026-06-19_14-47-00-350998,1781873220.351095,20260619_144601,59.082,command,trolley_command,charging,charging
2026-06-19_14-47-04-004933,1781873224.005018,20260619_144601,62.736,command,trolley_command,charging,charging
2026-06-19_14-47-19-595171,1781873239.595258,20260619_144601,78.326,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_14-47-19-597095,1781873239.597117,20260619_144719,0.000,run_start,logger,command_trolley_ready,
2026-06-19_14-47-19-598249,1781873239.598285,20260619_144719,0.001,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_14-47-19-602341,1781873239.602404,20260619_144719,0.005,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_14-47-30-720399,1781873250.720500,20260619_144719,11.124,command,trolley_command,charging,charging
2026-06-19_14-48-06-594375,1781873286.594457,20260619_144719,46.997,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_14-48-06-596161,1781873286.596181,20260619_144806,0.000,run_start,logger,command_trolley_ready,
2026-06-19_14-48-06-597128,1781873286.597160,20260619_144806,0.001,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_14-48-06-598114,1781873286.598147,20260619_144806,0.002,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_14-48-21-984045,1781873301.984169,20260619_144806,15.388,command,trolley_command,side_align,side_align
2026-06-19_14-48-21-988842,1781873301.988919,20260619_144806,15.393,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-19_14-48-21-990079,1781873301.990121,20260619_144806,15.394,physical_status,physical_alignment,status,side_align_left_started
2026-06-19_14-48-27-672370,1781873307.672455,20260619_144806,21.076,physical_status,physical_alignment,side_align_complete,"side_align_left_done | final camera=left ids=[23, 24, 25, 26] target_pair=[24, 25] target_x=+0.3576 target_y=+0.2735 center_x=+0.3761 center_y=-0.0334 yaw=-178.28deg error_x=+0.0016 yaw_error=+1.72deg tolerance_x=0.0060 tolerance_yaw=2.00deg"
2026-06-19_14-48-27-674830,1781873307.674884,20260619_144806,21.079,dropzone_status,dropzone,side_align_complete,"side_align_complete: side_align_left_done | final camera=left ids=[23, 24, 25, 26] target_pair=[24, 25] target_x=+0.3576 target_y=+0.2735 center_x=+0.3761 center_y=-0.0334 yaw=-178.28deg error_x=+0.0016 yaw_error=+1.72deg tolerance_x=0.0060 tolerance_yaw=2.00deg. Optional: check trolley type with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'check_trolley_type'}"" or approve straight drive with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_under'}"""
2026-06-19_14-48-29-699438,1781873309.699523,20260619_144806,23.103,yolo_detection,yolo,laundry_trolley,"{""classes"": [""laundry_trolley""]}"
2026-06-19_14-48-36-284056,1781873316.284142,20260619_144806,29.688,command,trolley_command,check_trolley_type,check_trolley_type
2026-06-19_14-48-36-290058,1781873316.290138,20260619_144806,29.694,dropzone_status,dropzone,trolley_type_checked,trolley_type_checked: laundry_trolley via live_yolov8_topic; remembered target=laundry_dropoff. Next command: drive_under.
2026-06-19_14-48-48-420706,1781873328.420797,20260619_144806,41.825,manual_mark,operator,object_detection_correct,
2026-06-19_14-48-57-246441,1781873337.246521,20260619_144806,50.650,dropzone_status,dropzone,status,drive_under_active via drive_straight_under. Waiting for drive_straight_under_done.
2026-06-19_14-48-57-255604,1781873337.255775,20260619_144806,50.660,physical_status,physical_alignment,status,drive_straight_under_started
2026-06-19_14-48-57-341494,1781873337.341731,20260619_144806,50.746,command,trolley_command,drive_under,drive_under
2026-06-19_14-49-06-675425,1781873346.675509,20260619_144806,60.079,physical_status,physical_alignment,under_trolley,drive_straight_under_done
2026-06-19_14-49-06-676811,1781873346.676862,20260619_144806,60.081,dropzone_status,dropzone,under_trolley,"under_trolley. Inspect position, then approve final ArUco alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'fine_align'}"""
2026-06-19_14-49-12-363646,1781873352.363734,20260619_144806,65.768,command,trolley_command,fine_align,fine_align
2026-06-19_14-49-12-368571,1781873352.368639,20260619_144806,65.773,dropzone_status,dropzone,status,fine_aligning via fine_align_under. Waiting for fine_align_under_done.
2026-06-19_14-49-12-370645,1781873352.370699,20260619_144806,65.775,physical_status,physical_alignment,status,front_rear_camera_switch_started
2026-06-19_14-49-13-971197,1781873353.971280,20260619_144806,67.375,physical_status,physical_alignment,status,fine_align_under_started
2026-06-19_14-49-23-671170,1781873363.671423,20260619_144806,77.075,physical_status,physical_alignment,fine_align_complete,"fine_align_under_done | final ids=[3, 12] center_x=+0.1363 center_y=+0.0060 yaw=-12.41deg orientation=normal error_x=+0.0038 error_y=-0.0002 yaw_error=-1.41deg target_x=+0.1325 target_y=+0.0062 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg"
2026-06-19_14-49-23-674417,1781873363.674483,20260619_144806,77.078,dropzone_status,dropzone,fine_align_complete,"fine_align_complete: fine_align_under_done | final ids=[3, 12] center_x=+0.1363 center_y=+0.0060 yaw=-12.41deg orientation=normal error_x=+0.0038 error_y=-0.0002 yaw_error=-1.41deg target_x=+0.1325 target_y=+0.0062 tolerance_x=0.0040 tolerance_y=0.0100 tolerance_yaw=3.00deg. Remembered laundry_trolley; approve delivery with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'deliver_trolley'}"""
2026-06-19_14-49-39-864822,1781873379.864908,20260619_144806,93.269,dropzone_status,dropzone,dropoff_goal_sent,"dropoff_goal_sent: remembered laundry_trolley -> laundry_dropoff. When the robot arrives, approve trolley release with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_out'}"""
2026-06-19_14-49-39-871257,1781873379.871344,20260619_144806,93.275,command,trolley_command,deliver_trolley,deliver_trolley
2026-06-19_14-50-02-109162,1781873402.109251,20260619_144806,115.513,command,trolley_command,drive_out,drive_out
2026-06-19_14-50-02-119007,1781873402.119080,20260619_144806,115.523,dropzone_status,dropzone,status,drive_out_active for 7.0s. Publishing direct cmd_vel to release trolley.
2026-06-19_14-50-09-117730,1781873409.117821,20260619_144806,122.522,dropzone_status,dropzone,drive_out_done,drive_out_done. Released laundry_trolley; cleared trolley type. Next command: trolley_ready.
2026-06-19_14-50-09-118325,1781873409.118370,20260619_144806,122.522,run_end,logger,drive_out_done,
2026-06-19_14-50-13-094375,1781873413.094404,20260619_145013,0.000,run_start,logger,manual_mark_without_active_run,
2026-06-19_14-50-13-095933,1781873413.095971,20260619_145013,0.002,manual_mark,operator,whole_run_sucessfull,
2026-06-19_14-50-19-933419,1781873419.933508,20260619_145013,6.839,command,trolley_command,charging,charging
2026-06-19_14-53-04-374889,1781873584.374969,20260619_145013,171.281,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_14-53-04-567990,1781873584.568084,20260619_145013,171.474,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_14-53-04-569968,1781873584.569988,20260619_145304,0.000,run_start,logger,command_trolley_ready,
2026-06-19_14-53-04-570912,1781873584.570944,20260619_145304,0.001,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_14-53-20-368038,1781873600.368125,20260619_145304,15.798,command,trolley_command,charging,charging
2026-06-19_14-53-43-390836,1781873623.390916,20260619_145304,38.821,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_14-53-43-392653,1781873623.392672,20260619_145343,0.000,run_start,logger,command_trolley_ready,
2026-06-19_14-53-43-393718,1781873623.393759,20260619_145343,0.001,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_14-53-43-397388,1781873623.397453,20260619_145343,0.005,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_14-54-22-600210,1781873662.600290,20260619_145343,39.208,command,trolley_command,charging,charging
2026-06-19_14-54-30-833393,1781873670.833493,20260619_145343,47.441,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_14-54-30-835301,1781873670.835320,20260619_145430,0.000,run_start,logger,command_trolley_ready,
2026-06-19_14-54-30-838203,1781873670.838254,20260619_145430,0.003,command,trolley_command,trolley_ready,trolley_ready
2026-06-19_14-54-30-840333,1781873670.840389,20260619_145430,0.005,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-19_14-54-43-297072,1781873683.297158,20260619_145430,12.462,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-19_14-54-43-298595,1781873683.298641,20260619_145430,12.463,physical_status,physical_alignment,status,side_align_left_started
2026-06-19_14-54-43-303737,1781873683.303835,20260619_145430,12.469,command,trolley_command,side_align,side_align
2026-06-19_14-55-15-675104,1781873715.675180,20260619_145430,44.840,physical_status,physical_alignment,side_align_complete,"side_align_left_done | final camera=left ids=[18, 19, 20, 21] target_pair=[18, 19] target_x=+0.3616 target_y=+0.2856 center_x=+0.4674 center_y=+0.5940 yaw=-178.80deg error_x=+0.0056 yaw_error=+1.20deg tolerance_x=0.0060 tolerance_yaw=2.00deg"
2026-06-19_14-55-15-680009,1781873715.680074,20260619_145430,44.845,dropzone_status,dropzone,side_align_complete,"side_align_complete: side_align_left_done | final camera=left ids=[18, 19, 20, 21] target_pair=[18, 19] target_x=+0.3616 target_y=+0.2856 center_x=+0.4674 center_y=+0.5940 yaw=-178.80deg error_x=+0.0056 yaw_error=+1.20deg tolerance_x=0.0060 tolerance_yaw=2.00deg. Optional: check trolley type with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'check_trolley_type'}"" or approve straight drive with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_under'}"""
2026-06-19_14-55-17-432503,1781873717.432592,20260619_145430,46.597,yolo_detection,yolo,trash_trolley,"{""classes"": [""trash_trolley""]}"
2026-06-19_14-55-52-821560,1781873752.821725,20260619_145430,81.987,manual_mark,operator,trolley_ready_drove_too_far,
2026-06-19_14-56-02-031929,1781873762.032303,20260619_145430,91.197,command,trolley_command,check_trolley_type,check_trolley_type
2026-06-19_14-56-02-036553,1781873762.036798,20260619_145430,91.202,dropzone_status,dropzone,trolley_type_checked,trolley_type_checked: trash_trolley via live_yolov8_topic; remembered target=trash_dropoff. Next command: drive_under.
2026-06-19_14-56-20-426884,1781873780.426991,20260619_145430,109.592,manual_mark,operator,object_detection_correct,
2026-06-19_14-56-33-593990,1781873793.594080,20260619_145430,122.759,command,trolley_command,drive_under,drive_under
2026-06-19_14-56-33-596322,1781873793.596379,20260619_145430,122.761,dropzone_status,dropzone,status,drive_under_active via drive_straight_under. Waiting for drive_straight_under_done.
2026-06-19_14-56-33-602338,1781873793.602415,20260619_145430,122.767,physical_status,physical_alignment,status,drive_straight_under_started
2026-06-19_14-56-43-072418,1781873803.072505,20260619_145430,132.237,physical_status,physical_alignment,under_trolley,drive_straight_under_done
2026-06-19_14-56-43-074631,1781873803.074686,20260619_145430,132.239,dropzone_status,dropzone,under_trolley,"under_trolley. Inspect position, then approve final ArUco alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'fine_align'}"""
2026-06-19_14-57-22-134124,1781873842.134225,20260619_145430,171.299,manual_mark,operator,drive_under_unsucessfull_trolley had the brakes_rotated_in,
2026-06-19_14-58-04-426867,1781873884.426961,20260619_145430,213.592,manual_mark,operator,reset_to_start,
2026-06-19_14-59-51-598531,1781873991.598631,20260619_145430,320.763,command,trolley_command,charging,charging
2026-06-19_15-00-00-909495,1781874000.909580,20260619_145430,330.074,run_end,logger,auto_closed_before_command_trolley_ready,
2026-06-19_15-00-00-911276,1781874000.911294,20260619_150000,0.000,run_start,logger,command_trolley_ready,
2026-06-19_15-00-00-913321,1781874000.913377,20260619_150000,0.002,command,trolley_command,trolley_ready,trolley_ready
