run,success,failure_reason,failure_detail,duration_sec,startup_duration_sec,command_to_success_sec,mission_started_sec,attach_sec,detach_sec,dropoff_detected_sec,charging_detected_sec,last_trolley_x,last_trolley_y,last_robot_x,last_robot_y,mission_param_overrides,holonomic_param_overrides,last_log_line
1,True,,,195.729,9.482,195.727,11.665,62.659,147.046,119.785,194.721,5.2012,-0.0056,0.0008,0.095,local_max_vx=0.116;local_max_vy=0.145;local_max_wz=0.435;direct_close_speed=0.145;attached_local_max_vx=0.203;attached_local_max_vy=0.348;attached_local_max_wz=0.6525;return_local_max_vx=0.261;return_local_max_vy=0.261;return_local_max_wz=0.6525;drive_under_max_vx=0.0725;drive_under_max_vy=0.174;drive_under_max_wz=0.232;straight_under_speed=0.232;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=2.8;straight_under_stop_y=0.16,max_vx=0.232;max_vy=0.232;max_wz=0.232,[python3-22] [INFO] [1779384651.662535965] [nav2_trolley_mission_controller]: Local target 'return lane above drop zones' reached.
2,False,local_target_timeout,"[python3-22] [ERROR] [1779384769.042004730] [nav2_trolley_mission_controller]: Local target 'pickup exit lane' timed out: distance=0.032, yaw=-60.88 deg",109.243,9.532,,12.956,64.096,,,,2.5389,1.3305,2.5431,1.3347,local_max_vx=0.116;local_max_vy=0.145;local_max_wz=0.435;direct_close_speed=0.145;attached_local_max_vx=0.203;attached_local_max_vy=0.348;attached_local_max_wz=0.6525;return_local_max_vx=0.261;return_local_max_vy=0.261;return_local_max_wz=0.6525;drive_under_max_vx=0.0725;drive_under_max_vy=0.174;drive_under_max_wz=0.232;straight_under_speed=0.232;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=2.8;straight_under_stop_y=0.16,max_vx=0.232;max_vy=0.232;max_wz=0.232,[python3-23] [INFO] [1779384769.042861837] [holonomic_goal_controller]: Holonomic lidar ignore radius set to 0.00 m.
