run,success,failure_reason,failure_detail,duration_sec,startup_duration_sec,command_to_success_sec,mission_started_sec,attach_sec,detach_sec,dropoff_detected_sec,charging_detected_sec,last_trolley_x,last_trolley_y,last_robot_x,last_robot_y,mission_param_overrides,holonomic_param_overrides,last_log_line
1,True,,,205.771,9.48,205.769,11.657,66.725,153.171,126.815,204.763,5.208,0.0044,-0.0003,0.095,local_max_vx=0.104;local_max_vy=0.13;local_max_wz=0.39;direct_close_speed=0.13;attached_local_max_vx=0.182;attached_local_max_vy=0.312;attached_local_max_wz=0.585;return_local_max_vx=0.234;return_local_max_vy=0.234;return_local_max_wz=0.585;drive_under_max_vx=0.065;drive_under_max_vy=0.156;drive_under_max_wz=0.208;straight_under_speed=0.208;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=2.8;straight_under_stop_y=0.16,max_vx=0.208;max_vy=0.208;max_wz=0.208,[python3-22] [INFO] [1779383454.161632423] [nav2_trolley_mission_controller]: Local target 'return lane above drop zones' reached.
2,False,local_target_timeout,"[python3-22] [ERROR] [1779383637.852189843] [nav2_trolley_mission_controller]: Local target 'drop-off center' timed out: distance=0.031, yaw=+4.66 deg",170.744,9.231,,13.907,68.521,,132.075,,5.2066,0.0434,5.2024,0.0305,local_max_vx=0.104;local_max_vy=0.13;local_max_wz=0.39;direct_close_speed=0.13;attached_local_max_vx=0.182;attached_local_max_vy=0.312;attached_local_max_wz=0.585;return_local_max_vx=0.234;return_local_max_vy=0.234;return_local_max_wz=0.585;drive_under_max_vx=0.065;drive_under_max_vy=0.156;drive_under_max_wz=0.208;straight_under_speed=0.208;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=2.8;straight_under_stop_y=0.16,max_vx=0.208;max_vy=0.208;max_wz=0.208,[python3-23] [INFO] [1779383637.852934664] [holonomic_goal_controller]: Holonomic lidar ignore radius set to 0.00 m.
