run,success,failure_reason,failure_detail,duration_sec,startup_duration_sec,command_to_success_sec,mission_started_sec,attach_sec,detach_sec,dropoff_detected_sec,charging_detected_sec,last_trolley_x,last_trolley_y,last_robot_x,last_robot_y,mission_param_overrides,holonomic_param_overrides,last_log_line
1,True,,,213.418,9.58,213.417,11.76,75.629,164.74,138.992,212.412,5.19,-0.0333,0.0007,0.0953,local_max_vx=0.116;local_max_vy=0.145;local_max_wz=0.435;direct_close_speed=0.145;attached_local_max_vx=0.203;attached_local_max_vy=0.348;attached_local_max_wz=0.6525;return_local_max_vx=0.261;return_local_max_vy=0.261;return_local_max_wz=0.6525;drive_under_max_vx=0.0725;drive_under_max_vy=0.174;drive_under_max_wz=0.232;straight_under_speed=0.232;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=2.5;straight_under_stop_y=0.16,max_vx=0.232;max_vy=0.232;max_wz=0.232,[python3-22] [INFO] [1779384256.151884789] [nav2_trolley_mission_controller]: Local target 'return lane above drop zones' reached.
2,True,,,197.731,9.484,197.729,11.659,66.32,149.547,124.303,196.723,5.2067,-0.0047,0.0009,0.1082,local_max_vx=0.116;local_max_vy=0.145;local_max_wz=0.435;direct_close_speed=0.145;attached_local_max_vx=0.203;attached_local_max_vy=0.348;attached_local_max_wz=0.6525;return_local_max_vx=0.261;return_local_max_vy=0.261;return_local_max_wz=0.6525;drive_under_max_vx=0.0725;drive_under_max_vy=0.174;drive_under_max_wz=0.232;straight_under_speed=0.232;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=2.5;straight_under_stop_y=0.16,max_vx=0.232;max_vy=0.232;max_wz=0.232,[python3-22] [INFO] [1779384454.664075029] [nav2_trolley_mission_controller]: Local target 'return lane above drop zones' reached.
