timestamp,distance_m,attempt,url,success,attempt_started_at,attempt_completed_at,attempt_total_ms,tcp_connect_success,tcp_connect_ms,tcp_error,request_started_at,headers_received_at,response_completed_at,time_to_headers_ms,body_download_ms,http_total_ms,measurement_total_ms,http_status,response_bytes,press_finished,threshold,threshold_reached,trigger_angle,fsr_raw,fsr_voltage,esp32_rssi_dbm,robot_wifi_signal_before_dbm,robot_wifi_signal_after_dbm,robot_wifi_interface,robot_wifi_ssid,response,error
2026-06-21T14:59:50.555,1,1,http://192.168.8.226/press,True,2026-06-21T14:59:42.248,2026-06-21T14:59:50.555,8307.44,True,25.38,,2026-06-21T14:59:42.281,2026-06-21T14:59:50.548,2026-06-21T14:59:50.548,8266.69,0.31,8267.02,8292.60,200,144,yes,100,no,0,0,0.0000,-70,-68,-68,wlP1p1s0,student-FoU,Press command finished energy_saving_mode=yes threshold=100 threshold_reached=no trigger_angle=0 fsr_raw=0 fsr_voltage=0.0000 wifi_rssi_dbm=-70,
2026-06-21T15:00:19.861,2,1,http://192.168.8.226/press,True,2026-06-21T15:00:11.470,2026-06-21T15:00:19.861,8391.49,True,92.42,,2026-06-21T15:00:11.570,2026-06-21T15:00:19.837,2026-06-21T15:00:19.854,8266.87,16.94,8283.84,8376.47,200,144,yes,100,no,0,0,0.0000,-71,-68,-68,wlP1p1s0,student-FoU,Press command finished energy_saving_mode=yes threshold=100 threshold_reached=no trigger_angle=0 fsr_raw=0 fsr_voltage=0.0000 wifi_rssi_dbm=-71,
2026-06-21T15:00:52.468,3,1,http://192.168.8.226/press,True,2026-06-21T15:00:43.622,2026-06-21T15:00:52.468,8845.91,True,139.11,,2026-06-21T15:00:43.769,2026-06-21T15:00:52.415,2026-06-21T15:00:52.458,8645.33,43.04,8688.42,8827.73,200,144,yes,100,no,0,0,0.0000,-78,-68,-68,wlP1p1s0,student-FoU,Press command finished energy_saving_mode=yes threshold=100 threshold_reached=no trigger_angle=0 fsr_raw=0 fsr_voltage=0.0000 wifi_rssi_dbm=-78,
2026-06-21T15:01:21.306,4,1,http://192.168.8.226/press,True,2026-06-21T15:01:12.772,2026-06-21T15:01:21.306,8533.93,True,63.50,,2026-06-21T15:01:12.844,2026-06-21T15:01:21.262,2026-06-21T15:01:21.299,8418.57,36.27,8454.89,8518.58,200,144,yes,100,no,0,0,0.0000,-76,-68,-68,wlP1p1s0,student-FoU,Press command finished energy_saving_mode=yes threshold=100 threshold_reached=no trigger_angle=0 fsr_raw=0 fsr_voltage=0.0000 wifi_rssi_dbm=-76,
2026-06-21T15:01:46.728,5,1,http://192.168.8.226/press,True,2026-06-21T15:01:38.307,2026-06-21T15:01:46.728,8420.30,True,93.60,,2026-06-21T15:01:38.409,2026-06-21T15:01:46.681,2026-06-21T15:01:46.720,8271.71,38.98,8310.75,8404.53,200,144,yes,100,no,0,0,0.0000,-71,-68,-68,wlP1p1s0,student-FoU,Press command finished energy_saving_mode=yes threshold=100 threshold_reached=no trigger_angle=0 fsr_raw=0 fsr_voltage=0.0000 wifi_rssi_dbm=-71,
2026-06-21T15:02:57.945,6,1,http://192.168.8.226/press,False,2026-06-21T15:02:32.846,2026-06-21T15:02:57.945,25098.98,True,1207.65,,2026-06-21T15:02:34.062,,2026-06-21T15:02:57.938,,,23875.74,25083.60,,,no,,,,,,,-68,-68,wlP1p1s0,student-FoU,,"HTTPConnectionPool(host='192.168.8.226', port=80): Read timed out. (read timeout=15.0)"
