camera,sample_index,ros_time_sec,camera_frame_id,base_frame_id,marker_id,camera_x,camera_y,camera_z,camera_qx,camera_qy,camera_qz,camera_qw,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw
front,1,0.0,camera_front_optical_link,base_link,12,0.04029429384116737,-0.005918516522875892,0.15229337657625638,0.8959088703125891,0.026882787982818162,-0.05084756970433918,0.44049873604887163,0.36866354373813903,-0.04029485324578346,0.1395853569194509,0.36364546258554287,-0.37021870160968784,-0.6436196396479675,0.5625423095010753
front,1,0.0,camera_front_optical_link,base_link,10,-0.0524613339033022,-0.006753880600018284,0.15693536232483918,0.8986758770190262,-0.03804020323111872,0.07934421755300657,0.42969652796260815,0.372517891081735,0.05246075744708333,0.14230437046305203,0.38014552676379515,-0.36522728785030734,-0.5359207385793979,0.659459906780919
front,2,0.0,camera_front_optical_link,base_link,12,0.04033581803781967,-0.005970361590680784,0.15253234573658866,0.8966736087421845,0.02735275066659945,-0.0500597693137047,0.4390014645903787,0.3688582131282146,-0.040336378320218934,0.13973333639881869,0.3652499626102601,-0.3706640484236017,-0.6427259971454833,0.5622311985409318
front,2,0.0,camera_front_optical_link,base_link,10,-0.05256791655341124,-0.006805243213424755,0.15709252701933685,0.899320524186878,-0.035815471035807796,0.0791144711070052,0.42857991935248313,0.3726386246949522,0.0525673395198928,0.14241734115372848,0.38219367470405463,-0.3647965000208365,-0.5364820020711808,0.6580566617263718
rear,1,0.0,camera_rear_optical_link,base_link,3,0.04642798878573022,0.008032584306388516,0.1561139928818154,-0.03148621913281297,0.8754297197663581,-0.4770571751723337,-0.07104840160840796,-0.09504779005266287,0.04642856225286141,0.1431170098067303,0.7490972988191325,-0.657553818157413,-0.017688513735113216,0.07850687619775691
rear,1,0.0,camera_rear_optical_link,base_link,5,-0.043733093742933604,0.007742267384709652,0.15607583783960052,0.03481784159611229,0.877698686205135,-0.47243236031742925,0.07239060066935946,-0.0949593760790273,-0.04373252041638374,0.14283790885438635,0.6546555182079488,-0.7511880996920139,-0.08166045051618259,0.021775265382481413
front,3,0.0,camera_front_optical_link,base_link,12,0.04042587104153187,-0.005969549810099009,0.152648733691977,0.8968378861722649,0.027009732575539912,-0.04947852713590847,0.4387529551179372,0.3689640394051451,-0.040426431751447334,0.13978178778950867,0.3654586146137828,-0.3708401686106061,-0.6421632525572388,0.5626223666141787
front,3,0.0,camera_front_optical_link,base_link,10,-0.05237883574084176,-0.0067559072476725025,0.15633584290076363,0.8980546834516654,-0.03695518826273538,0.07922371694263963,0.43110984941750913,0.37197368418361976,0.05237826148678123,0.14205284141397112,0.37983939309826176,-0.3637185793085532,-0.5370116779377753,0.6595826622000968
rear,2,0.0,camera_rear_optical_link,base_link,3,0.0465587320740022,0.008044644634023277,0.156324559102977,-0.031734567367568356,0.8765218133100031,-0.4750120541690759,-0.0711756729494874,-0.09486204993224398,0.046559306314628554,0.14321692972668876,0.7491680509683766,-0.6572316514774864,-0.019341526609453222,0.08012298704389105
rear,2,0.0,camera_rear_optical_link,base_link,5,-0.043510397176995425,0.007876659301248963,0.15559868491863818,0.034793673182177416,0.8748765037506666,-0.47761031060541126,0.072587152409392,-0.09544862043776525,-0.043509825602646976,0.1427580537664301,0.6548794435976263,-0.7515325418077233,-0.07762666683008511,0.017488669307222853
front,4,0.0,camera_front_optical_link,base_link,12,0.040503618641057004,-0.005913277132426985,0.15265749106192908,0.8963222046693484,0.026838839300064903,-0.050867796911880696,0.4396574227270998,0.3689957576915768,-0.04050417938313881,0.13973448820087425,0.3641777055113437,-0.3708187358691959,-0.6432703113132534,0.5622022505467359
front,4,0.0,camera_front_optical_link,base_link,10,-0.05264543604761932,-0.006749065911241269,0.1569509187753075,0.8986151190441936,-0.03547678837560189,0.08008018133311676,0.4299063035934666,0.37253402541103364,0.052644859534257245,0.142306581534658,0.38183794608012206,-0.36330300576178676,-0.5365577679791033,0.6590269118625184
rear,3,0.0,camera_rear_optical_link,base_link,3,0.046581722418067795,0.008012017980617419,0.15649721632673994,-0.03165582684122324,0.8765070868644506,-0.47527815472181695,-0.06959821080758993,-0.0946917809486412,0.046582297292782716,0.14326032856880055,0.7486140903507045,-0.6579702485605856,-0.020088071856099614,0.07904786592067208
rear,3,0.0,camera_rear_optical_link,base_link,5,-0.04376572811114941,0.00789037351576097,0.1564543183055072,0.034047004318537105,0.8773297732220124,-0.47346810528364763,0.07043595526617466,-0.0946789495211186,-0.043765153393833266,0.14313209234392826,0.6560313419987189,-0.750159269774403,-0.08002977862871066,0.021890244848658685
front,5,0.0,camera_front_optical_link,base_link,12,0.04051590186994364,-0.005968727549616906,0.15276469632754297,0.8970016843926424,0.02666627805976489,-0.04889519313546352,0.4385044445606537,0.36906948463972533,-0.04051646300581304,0.13983004993581272,0.3656675157224815,-0.3710154689509777,-0.6415989119529116,0.5630147652817593
front,5,0.0,camera_front_optical_link,base_link,10,-0.05262521754256483,-0.006810814983899538,0.156659462629881,0.8989675608551567,-0.03717079863310766,0.07818053102609258,0.42937566399085214,0.37224377981588175,0.05262464209978026,0.14223937163608832,0.38051774737375477,-0.3654467784672363,-0.5368645001293688,0.6583550748208487
rear,4,0.0,camera_rear_optical_link,base_link,3,0.046640949926271276,0.008094381015038128,0.15626190977067686,-0.032451786908398055,0.8760284183605002,-0.47591733068691805,-0.07087867170800577,-0.09493984934893107,0.046641523936951104,0.14323552905486533,0.7495326336862462,-0.65696645638541,-0.01906380963992703,0.07894604097590506
rear,4,0.0,camera_rear_optical_link,base_link,5,-0.043625144373142785,0.007934323315716361,0.15628652923032169,0.03243747035267431,0.8763957812944969,-0.4749961500069604,0.07250450003201778,-0.09484959241796484,-0.043624570271994095,0.1431010128704847,0.6562288654610634,-0.7500088334593377,-0.08060877788556653,0.01877899881368094
front,6,0.0,camera_front_optical_link,base_link,12,0.04050752892371679,-0.005860357916917254,0.15264013859702177,0.8959298313554304,0.027354028275582164,-0.0500893534063647,0.44051396243463276,0.3690023954109455,-0.04050808960205869,0.13967919360268793,0.3642212801075882,-0.36965631745416205,-0.6433635467407344,0.5628324908960036
front,6,0.0,camera_front_optical_link,base_link,10,-0.0525704807896117,-0.006810957391547444,0.1569138126453271,0.8992893448848155,-0.03493474473277412,0.07709322296508067,0.4290860901496945,0.3724742392782191,0.05256990441254771,0.14234699265901987,0.3817400747987921,-0.36482828979090187,-0.5383120372701466,0.6568066570848095
rear,5,0.0,camera_rear_optical_link,base_link,3,0.0465616358316329,0.007960770818359804,0.1565057641870584,-0.03173888106293939,0.8768056155405021,-0.4743598321071372,-0.07202295237493737,-0.09466237575887251,0.046562210737562726,0.14321749547850637,0.749413980364398,-0.6568286278136936,-0.01933466227655676,0.08112342789491798
rear,5,0.0,camera_rear_optical_link,base_link,5,-0.043459035568456386,0.007816232387575959,0.15617376852860898,0.03339100396123835,0.8765343228446776,-0.47487828145945293,0.07115644403565918,-0.09490188097019145,-0.04345846188192433,0.14294633097688167,0.6562102107319426,-0.7501031672478523,-0.07956549304031253,0.02006813726112824
front,7,0.0,camera_front_optical_link,base_link,12,0.040302886204515796,-0.005917611748498534,0.1524509963163845,0.8961422376844861,0.02637399346648036,-0.049867305288431155,0.4401667345106201,0.3688067783438401,-0.04030344618810146,0.13965114931167533,0.3639797755003887,-0.3704150096366039,-0.6427324058673185,0.5632108824504454
front,7,0.0,camera_front_optical_link,base_link,10,-0.05240610211683222,-0.006754517812886068,0.15665663522066958,0.8984573479258684,-0.036612634855860256,0.0787167381689654,0.43039236059549796,0.372265008587854,0.05240552668443554,0.1421871537320724,0.38036379406021237,-0.3642196395400499,-0.5371692660634023,0.6588752673597191
rear,6,0.0,camera_rear_optical_link,base_link,3,0.04654781558203808,0.007981874395714805,0.15616179385944504,-0.03261151027539771,0.8759570825611447,-0.4759081043938993,-0.07174367624209746,-0.09498303703228647,0.0465483892245699,0.14309125261706224,0.7499104775501032,-0.6564965149236871,-0.018587030982507507,0.07937961849797713
rear,6,0.0,camera_rear_optical_link,base_link,5,-0.043599477343591354,0.007730091637238094,0.15571043508046187,0.03407344839909696,0.8756986767791587,-0.4761786908505351,0.07242017661739875,-0.09528539764043442,-0.04359890535928521,0.1426724466973835,0.6553188066740064,-0.7509859909146424,-0.07896685823663828,0.018480756736229995
front,8,0.0,camera_front_optical_link,base_link,12,0.04030174603063303,-0.0059219689010209745,0.15222630212488295,0.8959630627819861,0.02773465223360323,-0.04909967667828569,0.4405339952215853,0.3686012944771657,-0.04030230518887091,0.13956013918517057,0.36483648739853186,-0.3690655270293698,-0.6429425191867056,0.5633026639765577
front,8,0.0,camera_front_optical_link,base_link,10,-0.05254040014890248,-0.006702932286625378,0.15690185331696133,0.8988737776837574,-0.037784223181648605,0.08027677542228333,0.42913159240364807,0.3725090533173072,0.05253982381576922,0.1422440342491949,0.3809851484685971,-0.3650529826573238,-0.5352001256498866,0.6596570790976912
rear,7,0.0,camera_rear_optical_link,base_link,3,0.04664913379626773,0.008077336856203612,0.15650398871217774,-0.030791314922859053,0.8758637474489958,-0.4761455178478112,-0.07211127972351397,-0.09471324846549328,0.046649708696092154,0.14332238953114596,0.7489991718024356,-0.657476897824796,-0.01749921372667845,0.08011333837069017
rear,7,0.0,camera_rear_optical_link,base_link,5,-0.04364910408781727,0.007930070390601103,0.15641192054218392,0.03258581660227987,0.8775392870896112,-0.4732489772098904,0.06998835431993232,-0.0947341520171669,-0.04364852952609562,0.14315015149476704,0.6571144971654918,-0.7491595010822778,-0.08052827048924455,0.021812317738065034
front,9,0.0,camera_front_optical_link,base_link,12,0.040501995483320626,-0.005866597892070101,0.15279390940162071,0.8967552113562897,0.027248837215996614,-0.05078538685722329,0.4387578332719253,0.36913912226113127,-0.040502556726494346,0.139749834754475,0.36505353524121353,-0.3711429296732124,-0.643004960834735,0.5617236531457422
front,9,0.0,camera_front_optical_link,base_link,10,-0.05261876713479022,-0.0067553344436941274,0.1565521889583894,0.8983364430471742,-0.03667810628633062,0.07871732260224136,0.43063898422569036,0.37217000353890056,0.05261819208604464,0.1421437536619682,0.38015916815853523,-0.36409265885077324,-0.5372451860094831,0.6590016333406324
rear,8,0.0,camera_rear_optical_link,base_link,3,0.046655561460011236,0.008056161190790768,0.15644768840575168,-0.03141015147304,0.8767157197825783,-0.47475987252805085,-0.07061170234249554,-0.09475532452566032,0.04665613615295731,0.14327940417166612,0.7487801415356979,-0.6576592206761211,-0.019778669630229357,0.08013397113032393
rear,8,0.0,camera_rear_optical_link,base_link,5,-0.04364502432512998,0.007829039819674595,0.15588210973744462,0.03341658584822257,0.8767411655110046,-0.4748512169347565,0.06873559677659387,-0.0951716252644077,-0.04364445170987343,0.14283467750391,0.6572277695796704,-0.749311746911675,-0.07820678048332302,0.02161629755391126
front,10,0.0,camera_front_optical_link,base_link,12,0.04029896983820585,-0.0058612207025569765,0.15249970239122385,0.8956940452037494,0.02603558903662476,-0.05084407000052585,0.4409866279558162,0.36887475281592036,-0.040299530000698185,0.1396206254794234,0.3628280716943441,-0.3704091331474707,-0.6435050220879927,0.563075617496474
front,10,0.0,camera_front_optical_link,base_link,10,-0.052529019991787225,-0.0068080375782583425,0.15670013211904105,0.8989221306945757,-0.037716656501445824,0.07926981202892978,0.4292234309433424,0.3722818124111786,0.05252844439961596,0.14225404181960222,0.38063681102133623,-0.36538920595834945,-0.5358994555581966,0.6591040280540413
rear,9,0.0,camera_rear_optical_link,base_link,5,-0.04369468776312844,0.007700582156668199,0.15566127913273087,0.03443970649615146,0.8767360565495707,-0.4749786549507105,0.06740230785055491,-0.0953174763367689,-0.043694115959487065,0.1426249278644859,0.6571695351593495,-0.7494607205241076,-0.0769449946759799,0.02272219717023722
rear,9,0.0,camera_rear_optical_link,base_link,3,0.046564750056206146,0.008014253684632584,0.1564890812991712,-0.032301770518963144,0.8763950553023934,-0.4752031857968116,-0.07120558174340139,-0.09470009857559905,0.046565324901047554,0.14325891679200206,0.7495146975160812,-0.6568790473273799,-0.019377043036815346,0.0797631844449577
front,11,0.0,camera_front_optical_link,base_link,12,0.040418009768426306,-0.0059615256938889884,0.15253982262681592,0.8958847741627998,0.02754825468398027,-0.05096720476162514,0.44049280258129364,0.36886872341044674,-0.04041857007828904,0.13972848805761326,0.3639847566198833,-0.3698551765396565,-0.6439311222063607,0.5622054385980636
front,11,0.0,camera_front_optical_link,base_link,10,-0.05260843807469841,-0.006932011609111472,0.15714486525067614,0.8977814154437491,-0.035248721131489275,0.08026232162910546,0.43162949096316267,0.3726324852835949,0.052607860848928927,0.1425543515176192,0.3808912782714025,-0.36194590853280384,-0.537246698799452,0.6597597881518931
rear,10,0.0,camera_rear_optical_link,base_link,3,0.0465181938668375,0.00809160380551844,0.15623127739712162,-0.030764261992207387,0.8759113150943669,-0.47622769487567995,-0.07099373850648913,-0.09496643754772593,0.04651876776498923,0.14322006634940457,0.7486180444860703,-0.6579772058895359,-0.018124467114240237,0.0794262153918719
rear,10,0.0,camera_rear_optical_link,base_link,5,-0.04353795200842627,0.007913682493018756,0.15610843827956655,0.03370313759029173,0.8763274224935412,-0.4752127117355251,0.07132479027214254,-0.09500227441919618,-0.04353737856151658,0.14300704079542323,0.6559637757098582,-0.7503569437041044,-0.07926925087018988,0.01980827751172172
front,12,0.0,camera_front_optical_link,base_link,12,0.04031481593951434,-0.005972993141995488,0.1525569880710748,0.8968179380140945,0.026201514930045657,-0.047894441993076395,0.4390184382206405,0.36887943464714523,-0.040315376312430116,0.13974613564284283,0.365465700952041,-0.37060756210190826,-0.6410622393734321,0.5640248767475002
front,12,0.0,camera_front_optical_link,base_link,10,-0.05257372414611959,-0.006898544304053493,0.15712001309154894,0.8988375547277394,-0.03470346354053214,0.07865440562056626,0.4297676166323197,0.37262410519420236,0.05257314701163787,0.1425135168416586,0.3819427806792131,-0.3635688582486857,-0.5377036622917298,0.6578846169024161
rear,11,0.0,camera_rear_optical_link,base_link,3,0.04642798878573022,0.008032584306388516,0.1561139928818154,-0.03148621913281297,0.8754297197663581,-0.4770571751723337,-0.07104840160840796,-0.09504779005266287,0.04642856225286141,0.1431170098067303,0.7490972988191325,-0.657553818157413,-0.017688513735113216,0.07850687619775691
rear,11,0.0,camera_rear_optical_link,base_link,5,-0.04351678620240563,0.0077982258847782435,0.1560612979684739,0.03418077995805976,0.8771391568739438,-0.47346044644008783,0.07275836320780257,-0.09499620363101882,-0.043516212929065025,0.142882479203451,0.6549526316125608,-0.7510048106800107,-0.081296113280296,0.020488207456491943
front,13,0.0,camera_front_optical_link,base_link,12,0.04042823396141615,-0.006007102241841693,0.15256074450576085,0.8956869224466473,0.026627617636620794,-0.05006430518783886,0.4410549538131395,0.3688684237566465,-0.04042879434812978,0.13977863639136412,0.36344718818022986,-0.36972960563866786,-0.6433029661874139,0.5633537554793028
front,13,0.0,camera_front_optical_link,base_link,10,-0.05255617376523841,-0.006800331079074794,0.1571800967357946,0.8988571482113387,-0.03343139402564211,0.07700351359501868,0.43012629296161803,0.37272006585925077,0.052555596410058594,0.14244989746659636,0.3819495913244642,-0.3633128722238499,-0.5393928411053098,0.656638126769892
rear,12,0.0,camera_rear_optical_link,base_link,3,0.046410146007444184,0.008034487165306086,0.15610205533261026,-0.03213089016746028,0.8753131056379113,-0.4769888155948204,-0.0726377504677264,-0.09505941325886363,0.04641071943073323,0.14311368934499036,0.7499900781408897,-0.6564700011547869,-0.016982066574796412,0.07920624778958936
rear,12,0.0,camera_rear_optical_link,base_link,5,-0.04363694645055834,0.007862824990345511,0.15619522862107849,0.033768575245706464,0.8770604178729019,-0.47408111287352467,0.06979831762360841,-0.09490212198643058,-0.04363637268503113,0.14299762791851567,0.6565119070072591,-0.7498232294245731,-0.07928738120897587,0.021696814374894662
front,14,0.0,camera_front_optical_link,base_link,12,0.04050933107791241,-0.005870062255435551,0.1527263306076267,0.8968085890240602,0.028103007890459216,-0.04903236022095197,0.43879426073200417,0.3690764108449224,-0.04050989207285536,0.13972441474011482,0.36624695616020353,-0.36998549942626635,-0.6423260422975958,0.5624865800212387
front,14,0.0,camera_front_optical_link,base_link,10,-0.05257261503530586,-0.0069125013127932615,0.15677474781113504,0.899187176404587,-0.03907337537706607,0.07887100910515428,0.42861994476333415,0.37230528956028386,0.052572039169054154,0.14238025204385749,0.38006353606668214,-0.3667371714708647,-0.5353626315700906,0.659122453215172
front,15,0.0,camera_front_optical_link,base_link,12,0.040290336582332074,-0.005862147723046746,0.15234128208481926,0.8954590206862683,0.02654422116946847,-0.05181615087996428,0.441320329355085,0.36873078324802333,-0.0402908961629142,0.13955451491808887,0.36249513702300007,-0.37020817870639233,-0.6443876979309123,0.5624123707822145
front,15,0.0,camera_front_optical_link,base_link,10,-0.05252425443748236,-0.0066994402032667,0.15657054147147131,0.8979249436345241,-0.0377657325693651,0.07897635498934015,0.43135516734476903,0.37221025800549756,0.05252367932132562,0.14210085207661344,0.37909145458469784,-0.364125364065638,-0.5369482551615452,0.6598401015275569
rear,13,0.0,camera_rear_optical_link,base_link,3,0.046451065538622216,0.007970417902676087,0.15603858273860177,-0.03293485562083687,0.8757628122527829,-0.4761583077199491,-0.07230531065977114,-0.09508986197558217,0.046451638728534,0.14302879803004215,0.7502958923642705,-0.6560695031584917,-0.01815191603361731,0.07936868948761389
rear,13,0.0,camera_rear_optical_link,base_link,5,-0.043463613615509177,0.007858418222896521,0.15616116668160845,0.03362432951345609,0.8768530702941656,-0.474351501313735,0.07063108934365471,-0.09493113072199472,-0.0434630399751154,0.1429792384660979,0.6562606113192094,-0.7500326714723089,-0.07959879589963459,0.020905344923659894
rear,14,0.0,camera_rear_optical_link,base_link,3,0.0465425662273402,0.007956847401636208,0.1563310048027819,-0.032547153584890416,0.8757991670655177,-0.47604264263048346,-0.07280044064600796,-0.09481910311856603,0.04654314049132906,0.1431400826512007,0.7502305286254788,-0.656090339452861,-0.01779212788658213,0.07989405847891348
rear,14,0.0,camera_rear_optical_link,base_link,5,-0.043522310044542115,0.00789765345006564,0.1559319423560372,0.03417468609180682,0.8760409209552574,-0.4755505126455913,0.07236093949712237,-0.09515545963539443,-0.04352173724599559,0.1429179226095031,0.6552463787020494,-0.7509893021884101,-0.07939772070093595,0.01905920103025262
rear,15,0.0,camera_rear_optical_link,base_link,3,0.046578633223301344,0.007958554587431483,0.1565143502715184,-0.031093463526895463,0.8769200648975647,-0.4744311872594966,-0.07042332611782051,-0.094653657566007,0.046579208160761575,0.1432191155301015,0.748516698302401,-0.6579166417781175,-0.020044346025433847,0.08041560188352308
rear,15,0.0,camera_rear_optical_link,base_link,5,-0.04354346803686694,0.007820028393016454,0.15622862471195653,0.034660705358251415,0.8767327025354689,-0.4745375021416223,0.07037444756522927,-0.09485376845378635,-0.04354289414882273,0.14297295484403563,0.6557389384550932,-0.7505521116963721,-0.07889533840979912,0.021295487764016442
front,16,0.0,camera_front_optical_link,base_link,12,0.04042587104153187,-0.005969549810099009,0.152648733691977,0.8968378861722649,0.027009732575539912,-0.04947852713590847,0.4387529551179372,0.3689640394051451,-0.040426431751447334,0.13978178778950867,0.3654586146137828,-0.3708401686106061,-0.6421632525572388,0.5626223666141787
front,16,0.0,camera_front_optical_link,base_link,10,-0.05266155922938511,-0.0068577674494186254,0.15698927585969238,0.8991853056835019,-0.035920558703654556,0.0766626141783203,0.42929982889890694,0.37252284999118845,0.05266098257512802,0.1424213090590767,0.3808453148579497,-0.36543654504570966,-0.538282238480262,0.6570123358297637
rear,16,0.0,camera_rear_optical_link,base_link,3,0.046564958363104654,0.00799697416070681,0.15632996295435667,-0.03213403157242609,0.8762328382534122,-0.4755931152959911,-0.07067252552672824,-0.09483700585030677,0.04656553262340994,0.1431760094462545,0.7492635454540056,-0.657233008173314,-0.019337040676587283,0.07921484254243073
rear,16,0.0,camera_rear_optical_link,base_link,5,-0.043554843149426085,0.007828029768055909,0.15630115533160358,0.03306872388779769,0.8767334989498644,-0.47461984753631326,0.0705750072204565,-0.09479141500512889,-0.04355426899493334,0.14301085954415477,0.6566439073207292,-0.7497106614744827,-0.0795709792394418,0.020522239471739933
front,17,0.0,camera_front_optical_link,base_link,12,0.040417294216007565,-0.005970436015824378,0.15249181590918792,0.8966048578216222,0.02751905867903607,-0.05046848651736249,0.43908468683015484,0.36882144883736173,-0.040417854349531906,0.1397162752257694,0.3651212400028702,-0.3706475316511523,-0.6430564379431206,0.5619477778224418
front,17,0.0,camera_front_optical_link,base_link,10,-0.05252148304787535,-0.0068104219705870305,0.15653547045550215,0.898778829479291,-0.03753664303498478,0.07875784355068476,0.4296333532079949,0.37213157028167504,0.05252090806054017,0.14218661437411242,0.38030845172903943,-0.3652351611053821,-0.536463188461685,0.6589203336225931
front,18,0.0,camera_front_optical_link,base_link,12,0.040507283445675966,-0.005969626148306364,0.1526077464616754,0.8967694995009455,0.02717614707107278,-0.04988764789970935,0.43883612474616274,0.36892685975743433,-0.04050784400503639,0.1397645350452198,0.3653300393992886,-0.370823978874369,-0.642494081494066,0.5623387717820927
front,18,0.0,camera_front_optical_link,base_link,10,-0.052550140387616094,-0.006751133679549959,0.15691418711250635,0.8986939405968682,-0.03688106127336772,0.07929637057454132,0.4297686285288024,0.3724998609707044,0.05254956400917757,0.14229293208594582,0.38080200258605595,-0.364537572338679,-0.5364395250856709,0.6590408402411281
rear,17,0.0,camera_rear_optical_link,base_link,3,0.046564750056206146,0.008014253684632584,0.1564890812991712,-0.032301770518963144,0.8763950553023934,-0.4752031857968116,-0.07120558174340139,-0.09470009857559905,0.046565324901047554,0.14325891679200206,0.7495146975160812,-0.6568790473273799,-0.019377043036815346,0.0797631844449577
rear,17,0.0,camera_rear_optical_link,base_link,5,-0.04362128180305558,0.007846873772642038,0.1560194399656119,0.03424035773389577,0.8767761296067129,-0.4744175516126381,0.0708463349510563,-0.09505469909176462,-0.04362070868329332,0.14290887917263267,0.6557906638553811,-0.7504610388790034,-0.07942449314635447,0.020942402278889525
front,19,0.0,camera_front_optical_link,base_link,12,0.040507283445675966,-0.005969626148306364,0.1526077464616754,0.8967694995009455,0.02717614707107278,-0.04988764789970935,0.43883612474616274,0.36892685975743433,-0.04050784400503639,0.1397645350452198,0.3653300393992886,-0.370823978874369,-0.642494081494066,0.5623387717820927
front,19,0.0,camera_front_optical_link,base_link,10,-0.05238920055964412,-0.006745878259550528,0.1564033699349153,0.897384384958291,-0.03573735961883555,0.07928294486883371,0.43259486984178325,0.372039123006065,0.052388626057543006,0.14207228997697136,0.37962422458237544,-0.36200585598544477,-0.5380699954114216,0.6597862444613619
rear,18,0.0,camera_rear_optical_link,base_link,3,0.04656649379275073,0.007933518546646463,0.15628392643042896,-0.03251802678669792,0.8767629403045013,-0.4747343981229206,-0.06968913603549268,-0.0948519113556052,0.04656706788372747,0.1430990432009071,0.7491088180434948,-0.6573675094670771,-0.0207829053069671,0.0791960041512972
rear,18,0.0,camera_rear_optical_link,base_link,5,-0.043662193872200286,0.007840269450906828,0.15583590036617498,0.034809091110347544,0.875805893844322,-0.47618942625382427,0.07068234438439047,-0.09521825093609923,-0.043661621426639964,0.14282532595201644,0.6556083605372937,-0.7508324733601766,-0.07768530954789216,0.01983096623691658
front,20,0.0,camera_front_optical_link,base_link,12,0.040417294216007565,-0.005970436015824378,0.15249181590918792,0.8966048578216222,0.02751905867903607,-0.05046848651736249,0.43908468683015484,0.36882144883736173,-0.040417854349531906,0.1397162752257694,0.3651212400028702,-0.3706475316511523,-0.6430564379431206,0.5619477778224418
front,20,0.0,camera_front_optical_link,base_link,10,-0.052521349654162934,-0.006744015717459368,0.15658926610962365,0.8976268995532642,-0.0375636732406851,0.0795102593598698,0.43189470743178526,0.3722083900474533,0.052520774469226185,0.14214916458920218,0.3790320727910357,-0.36341928570274906,-0.5369151488904059,0.6602902645556935
