camera,marker_id,camera_frame_id,base_frame_id,count,mean_camera_x,mean_camera_y,mean_camera_z,std_camera_x,std_camera_y,std_camera_z,mean_base_x,mean_base_y,mean_base_z,std_base_x,std_base_y,std_base_z,min_base_x,max_base_x,min_base_y,max_base_y,min_base_z,max_base_z
front,12,camera_front_optical_link,base_link,50,0.04039815441883517,-0.0059166648284194445,0.15250827456939636,8.299579464082455e-05,5.9455504817500565e-05,0.00016367335563973896,0.36885909003220896,-0.04039871461281495,0.13967449758994027,0.0001439228884115916,8.29962933252261e-05,9.803083093126536e-05,0.36859536309476126,0.36913912226113127,-0.04059427819659678,-0.04029067060196418,0.13943623929538762,0.13983034520775758
front,10,camera_front_optical_link,base_link,50,-0.052537386278599614,-0.006773870292411603,0.15679394725759818,9.392784139894775e-05,6.182385445004022e-05,0.000213513439009232,0.37238127758320594,0.05253681034182649,0.14226272334965845,0.0001902868190310132,9.392745085781183e-05,0.00011489637716171006,0.37197368418361976,0.37276519117939055,0.05230708509573456,0.052666860200014605,0.14201719672906502,0.1425543515176192
rear,3,camera_rear_optical_link,base_link,44,0.04655987135400641,0.00800308187090962,0.15632179396488943,7.42676986057423e-05,5.2423173699023246e-05,0.00016675349533729487,-0.0948469906890146,0.0465604455843272,0.14317809252180574,0.0001566521907916632,7.426818445113728e-05,7.755602041480368e-05,-0.09516637871565597,-0.0945868466468125,0.046406651845892384,0.04674827548283926,0.14299863694185438,0.14332238953114596
rear,5,camera_rear_optical_link,base_link,44,-0.04358605471985108,0.007837077278978156,0.15609243832747444,8.374837429352396e-05,5.9752822964596975e-05,0.0002158786095714429,-0.09498440012189437,-0.043585481331986135,0.1429308511563592,0.00018901447635174336,8.374814706034448e-05,0.00012019791892117117,-0.09544862043776525,-0.09464134148885625,-0.043765153393833266,-0.04344696190022965,0.1426249278644859,0.14315015149476704
