timestamp,command,url,success,http_status,response_time_ms,response_bytes,press_finished,calibration_finished,trial,energy_saving_mode,threshold,current_threshold,threshold_reached,trigger_angle,fsr_raw,fsr_voltage,wifi_rssi_dbm,status,wifi_mode,wifi_ssid,ip,wifi_connected,current_angle,fsr_threshold,last_fsr_raw,last_fsr_voltage,last_trigger_angle,last_press_reached_threshold,last_trial_valid,operator_answer,successful_threshold,old_threshold,new_threshold,max_threshold_exceeded,next_step,response,error
2026-06-21T16:37:50.310,press,http://192.168.8.226/press,True,200,7868.97,208,yes,,1,yes,20,,no,0,0,0.0000,-58,,,,,,,,,,,,,,,,,,call /result?success=yes or /result?success=no,Press command finished | trial=1 | energy_saving_mode=yes | threshold=20 | threshold_reached=no | trigger_angle=0 | fsr_raw=0 | fsr_voltage=0.0000 | wifi_rssi_dbm=-58 | next_step=call /result?success=yes or /result?success=no,
2026-06-21T16:38:02.409,result,http://192.168.8.226/result?success=no,True,200,124.04,128,,,1,,,,,,,,-54,,,,,,,,,,,,,no,,20,25,no,call /press,Threshold increased | old_threshold=20 | new_threshold=25 | trial=1 | wifi_rssi_dbm=-54 | max_threshold_exceeded=no | next_step=call /press,
2026-06-21T16:39:54.683,press,http://192.168.8.226/press,True,200,11147.98,210,yes,,2,yes,25,,yes,2,28,0.0226,-65,,,,,,,,,,,,,,,,,,call /result?success=yes or /result?success=no,Press command finished | trial=2 | energy_saving_mode=yes | threshold=25 | threshold_reached=yes | trigger_angle=2 | fsr_raw=28 | fsr_voltage=0.0226 | wifi_rssi_dbm=-65 | next_step=call /result?success=yes or /result?success=no,
2026-06-21T16:39:58.739,result,http://192.168.8.226/result?success=yes,True,200,182.56,132,,,2,,,,,,,,-62,,,,,,,,28,0.0226,2,,,yes,25,,,,,Calibration finished | successful_threshold=25 | trial=2 | last_trigger_angle=2 | last_fsr_raw=28 | last_fsr_voltage=0.0226 | wifi_rssi_dbm=-62,
2026-06-21T16:40:10.417,reset_calibration,http://192.168.8.226/reset_calibration,True,200,42.48,65,,,0,,,20,,,,,-64,,,,,,,,,,,,,,,,,,,Calibration reset | current_threshold=20 | trial=0 | wifi_rssi_dbm=-64,
2026-06-21T16:40:19.850,press,http://192.168.8.226/press,True,200,7850.60,212,yes,,1,yes,20,,yes,24,174,0.1402,-64,,,,,,,,,,,,,,,,,,call /result?success=yes or /result?success=no,Press command finished | trial=1 | energy_saving_mode=yes | threshold=20 | threshold_reached=yes | trigger_angle=24 | fsr_raw=174 | fsr_voltage=0.1402 | wifi_rssi_dbm=-64 | next_step=call /result?success=yes or /result?success=no,
2026-06-21T16:40:29.458,result,http://192.168.8.226/result?success=no,True,200,48.81,128,,,1,,,,,,,,-63,,,,,,,,,,,,,no,,20,25,no,call /press,Threshold increased | old_threshold=20 | new_threshold=25 | trial=1 | wifi_rssi_dbm=-63 | max_threshold_exceeded=no | next_step=call /press,
2026-06-21T16:40:40.539,press,http://192.168.8.226/press,True,200,7991.08,211,yes,,2,yes,25,,yes,24,94,0.0758,-63,,,,,,,,,,,,,,,,,,call /result?success=yes or /result?success=no,Press command finished | trial=2 | energy_saving_mode=yes | threshold=25 | threshold_reached=yes | trigger_angle=24 | fsr_raw=94 | fsr_voltage=0.0758 | wifi_rssi_dbm=-63 | next_step=call /result?success=yes or /result?success=no,
2026-06-21T16:41:00.998,result,http://192.168.8.226/result?success=yes,True,200,89.16,133,,,2,,,,,,,,-65,,,,,,,,94,0.0758,24,,,yes,25,,,,,Calibration finished | successful_threshold=25 | trial=2 | last_trigger_angle=24 | last_fsr_raw=94 | last_fsr_voltage=0.0758 | wifi_rssi_dbm=-65,
