time,aruco_distance_error_x,aruco_lateral_error_y,aruco_angle_error_rad,aruco_angle_error_deg,aruco_midpoint_x,aruco_midpoint_y,aruco_front_x,aruco_front_y,aruco_front_z,aruco_rear_x,aruco_rear_y,aruco_rear_z,aruco_measured_panel_distance,aruco_panel_distance_error,true_distance_error_x,true_lateral_error_y,true_angle_error_rad,true_angle_error_deg,true_midpoint_x,true_midpoint_y,true_front_x,true_front_y,true_rear_x,true_rear_y,true_panel_distance,true_panel_distance_error,true_robot_world_x,true_robot_world_y,true_robot_world_yaw_deg,distance_error_estimation_error,lateral_error_estimation_error,angle_error_estimation_error_rad,angle_error_estimation_error_deg,front_markers,rear_markers,cmd_vx,cmd_vy,cmd_wz
6.200341001,0.06370511124033273,-0.04069775441315613,-0.09374892167592289,-5.371417545932902,0.06370511124033273,-0.04069775441315613,0.5518860873618373,-0.08653471736504871,0.2727131052382012,-0.42447586488117184,0.0051392085387364506,0.2655588096137005,0.9806562957929719,0.005656295792971888,0.06091070344278354,-0.018954037013626787,-0.09476034488786671,-5.429367827278848,0.06091070344278354,-0.018954037013626787,0.546203779665282,-0.06528847529126476,-0.4243823727797149,0.027380401264011187,0.9749999999999999,-1.1102230246251565e-16,-0.062436445757425095,0.01307897374371462,5.453909933867732,0.002794407797549192,-0.021743717399529343,0.001011423211943821,0.0579502813459467,3,5,0.012741022248066548,-0.014244214044604644,-0.05624935300555373
6.301439239,0.06370511124033273,-0.04069775441315613,-0.09374892167592289,-5.371417545932902,0.06370511124033273,-0.04069775441315613,0.5518860873618373,-0.08653471736504871,0.2727131052382012,-0.42447586488117184,0.0051392085387364506,0.2655588096137005,0.9806562957929719,0.005656295792971888,0.06091070344278354,-0.018954037013626787,-0.09476034488786671,-5.429367827278848,0.06091070344278354,-0.018954037013626787,0.546203779665282,-0.06528847529126476,-0.4243823727797149,0.027380401264011187,0.9749999999999999,-1.1102230246251565e-16,-0.062436445757425095,0.01307897374371462,5.453909933867732,0.002794407797549192,-0.021743717399529343,0.001011423211943821,0.0579502813459467,3,5,0.012741022248066548,-0.014244214044604644,-0.05624935300555373
6.402440311,0.06370511124033273,-0.04069775441315613,-0.09374892167592289,-5.371417545932902,0.06370511124033273,-0.04069775441315613,0.5518860873618373,-0.08653471736504871,0.2727131052382012,-0.42447586488117184,0.0051392085387364506,0.2655588096137005,0.9806562957929719,0.005656295792971888,0.06008097913616409,-0.018824331741938895,-0.09435019630877689,-5.405868044723714,0.06008097913616409,-0.018824331741938895,0.5453932751746166,-0.06495702420493608,-0.4252313169022884,0.027308360721058293,0.9750000000000001,1.1102230246251565e-16,-0.06159272828693835,0.013054322719395856,5.430091430741272,0.003624132104168648,-0.021873422671217235,0.0006012746328540042,0.03445049879081255,3,5,0.012741022248066548,-0.014244214044604644,-0.05624935300555373
6.500251682,0.06370511124033273,-0.04069775441315613,-0.09374892167592289,-5.371417545932902,0.06370511124033273,-0.04069775441315613,0.5518860873618373,-0.08653471736504871,0.2727131052382012,-0.42447586488117184,0.0051392085387364506,0.2655588096137005,0.9806562957929719,0.005656295792971888,0.06008097913616409,-0.018824331741938895,-0.09435019630877689,-5.405868044723714,0.06008097913616409,-0.018824331741938895,0.5453932751746166,-0.06495702420493608,-0.4252313169022884,0.027308360721058293,0.9750000000000001,1.1102230246251565e-16,-0.06159272828693835,0.013054322719395856,5.430091430741272,0.003624132104168648,-0.021873422671217235,0.0006012746328540042,0.03445049879081255,3,5,0.012741022248066548,-0.014244214044604644,-0.05624935300555373
6.600366233,0.06370511124033273,-0.04069775441315613,-0.09374892167592289,-5.371417545932902,0.06370511124033273,-0.04069775441315613,0.5518860873618373,-0.08653471736504871,0.2727131052382012,-0.42447586488117184,0.0051392085387364506,0.2655588096137005,0.9806562957929719,0.005656295792971888,0.06008097913616409,-0.018824331741938895,-0.09435019630877689,-5.405868044723714,0.06008097913616409,-0.018824331741938895,0.5453932751746166,-0.06495702420493608,-0.4252313169022884,0.027308360721058293,0.9750000000000001,1.1102230246251565e-16,-0.06159272828693835,0.013054322719395856,5.430091430741272,0.003624132104168648,-0.021873422671217235,0.0006012746328540042,0.03445049879081255,3,5,0.012741022248066548,-0.014244214044604644,-0.05624935300555373
6.700340808,0.06370511124033273,-0.04069775441315613,-0.09374892167592289,-5.371417545932902,0.06370511124033273,-0.04069775441315613,0.5518860873618373,-0.08653471736504871,0.2727131052382012,-0.42447586488117184,0.0051392085387364506,0.2655588096137005,0.9806562957929719,0.005656295792971888,0.057341888949903747,-0.018422943907115637,-0.09308910394619496,-5.333612774771588,0.057341888949903747,-0.018422943907115637,0.5427127413165851,-0.0639354221173959,-0.4280289634167776,0.027089534303164634,0.975,0.0,-0.058811395587840376,0.01298910464806455,5.356873606166712,0.006363222290428988,-0.022274810506040493,-0.000659817729727924,-0.03780477116131367,3,5,0.012741022248066548,-0.014244214044604644,-0.05624935300555373
6.800336081,0.06370511124033273,-0.04069775441315613,-0.09374892167592289,-5.371417545932902,0.06370511124033273,-0.04069775441315613,0.5518860873618373,-0.08653471736504871,0.2727131052382012,-0.42447586488117184,0.0051392085387364506,0.2655588096137005,0.9806562957929719,0.005656295792971888,0.057341888949903747,-0.018422943907115637,-0.09308910394619496,-5.333612774771588,0.057341888949903747,-0.018422943907115637,0.5427127413165851,-0.0639354221173959,-0.4280289634167776,0.027089534303164634,0.975,0.0,-0.058811395587840376,0.01298910464806455,5.356873606166712,0.006363222290428988,-0.022274810506040493,-0.000659817729727924,-0.03780477116131367,3,5,0.012741022248066548,-0.014244214044604644,-0.05624935300555373
6.900395715,0.06370511124033273,-0.04069775441315613,-0.09374892167592289,-5.371417545932902,0.06370511124033273,-0.04069775441315613,0.5518860873618373,-0.08653471736504871,0.2727131052382012,-0.42447586488117184,0.0051392085387364506,0.2655588096137005,0.9806562957929719,0.005656295792971888,0.057341888949903747,-0.018422943907115637,-0.09308910394619496,-5.333612774771588,0.057341888949903747,-0.018422943907115637,0.5427127413165851,-0.0639354221173959,-0.4280289634167776,0.027089534303164634,0.975,0.0,-0.058811395587840376,0.01298910464806455,5.356873606166712,0.006363222290428988,-0.022274810506040493,-0.000659817729727924,-0.03780477116131367,3,5,0.012741022248066548,-0.014244214044604644,-0.05624935300555373
7.000291927,0.06370511124033273,-0.04069775441315613,-0.09374892167592289,-5.371417545932902,0.06370511124033273,-0.04069775441315613,0.5518860873618373,-0.08653471736504871,0.2727131052382012,-0.42447586488117184,0.0051392085387364506,0.2655588096137005,0.9806562957929719,0.005656295792971888,0.054369324070360714,-0.01798051222256882,-0.09169352021411194,-5.2536517169661145,0.054369324070360714,-0.01798051222256882,0.5398040299791227,-0.06280680249149256,-0.43106538183840126,0.026845778046354924,0.975,0.0,-0.05579232102692616,0.012905004226355743,5.275877641300207,0.00933578716997202,-0.02271724219058731,-0.002055401461810949,-0.11776582896678722,3,5,0.012741022248066548,-0.014244214044604644,-0.05624935300555373
7.100344546,0.06370511124033273,-0.04069775441315613,-0.09374892167592289,-5.371417545932902,0.06370511124033273,-0.04069775441315613,0.5518860873618373,-0.08653471736504871,0.2727131052382012,-0.42447586488117184,0.0051392085387364506,0.2655588096137005,0.9806562957929719,0.005656295792971888,0.054369324070360714,-0.01798051222256882,-0.09169352021411194,-5.2536517169661145,0.054369324070360714,-0.01798051222256882,0.5398040299791227,-0.06280680249149256,-0.43106538183840126,0.026845778046354924,0.975,0.0,-0.05579232102692616,0.012905004226355743,5.275877641300207,0.00933578716997202,-0.02271724219058731,-0.002055401461810949,-0.11776582896678722,3,5,0.012741022248066548,-0.014244214044604644,-0.05624935300555373
7.200367926,0.057855736576219424,-0.0071382618702105615,-0.06680089986541635,-3.827409629964386,0.057855736576219424,-0.0071382618702105615,0.5506219632550553,-0.039752226745721354,0.2753412741347801,-0.43491049010261645,0.02547570300530023,0.2685566649803337,0.9876886652385941,0.012688665238594132,0.054369324070360714,-0.01798051222256882,-0.09169352021411194,-5.2536517169661145,0.054369324070360714,-0.01798051222256882,0.5398040299791227,-0.06280680249149256,-0.43106538183840126,0.026845778046354924,0.975,0.0,-0.05579232102692616,0.012905004226355743,5.275877641300207,0.0034864125058587103,0.01084225035235826,0.02489262034869559,1.426242087001729,3,6,0.011571147315243885,0.0,-0.04008053991924981
7.300292125,0.057855736576219424,-0.0071382618702105615,-0.06680089986541635,-3.827409629964386,0.057855736576219424,-0.0071382618702105615,0.5506219632550553,-0.039752226745721354,0.2753412741347801,-0.43491049010261645,0.02547570300530023,0.2685566649803337,0.9876886652385941,0.012688665238594132,0.051551311014046364,-0.017571495414030157,-0.09038682078131059,-5.178783354374459,0.051551311014046364,-0.017571495414030157,0.5370449023494887,-0.06175546051693376,-0.4339422803213959,0.026612469688873448,0.9750000000000001,1.1102230246251565e-16,-0.05293171171782363,0.012826886331975795,5.200068715299242,0.0063044255621730605,0.010433233543819595,0.023585920915894246,1.3513737244100734,3,6,0.011571147315243885,0.0,-0.04008053991924981
7.401380762,0.057855736576219424,-0.0071382618702105615,-0.06680089986541635,-3.827409629964386,0.057855736576219424,-0.0071382618702105615,0.5506219632550553,-0.039752226745721354,0.2753412741347801,-0.43491049010261645,0.02547570300530023,0.2685566649803337,0.9876886652385941,0.012688665238594132,0.051551311014046364,-0.017571495414030157,-0.09038682078131059,-5.178783354374459,0.051551311014046364,-0.017571495414030157,0.5370449023494887,-0.06175546051693376,-0.4339422803213959,0.026612469688873448,0.9750000000000001,1.1102230246251565e-16,-0.05293171171782363,0.012826886331975795,5.200068715299242,0.0063044255621730605,0.010433233543819595,0.023585920915894246,1.3513737244100734,3,6,0.011571147315243885,0.0,-0.04008053991924981
7.500307962,0.057855736576219424,-0.0071382618702105615,-0.06680089986541635,-3.827409629964386,0.057855736576219424,-0.0071382618702105615,0.5506219632550553,-0.039752226745721354,0.2753412741347801,-0.43491049010261645,0.02547570300530023,0.2685566649803337,0.9876886652385941,0.012688665238594132,0.04986683998248245,-0.017529221366791595,-0.09020052370228052,-5.16810931801042,0.04986683998248245,-0.017529221366791595,0.5353687557285406,-0.06162162215091088,-0.4356350757635757,0.026563179417327696,0.975,0.0,-0.05124790112335485,0.012947121765679782,5.1892627971121446,0.007988896593736972,0.010390959496581033,0.02339962383686417,1.340699688046035,3,6,0.011571147315243885,0.0,-0.04008053991924981
7.60051588,0.057855736576219424,-0.0071382618702105615,-0.06680089986541635,-3.827409629964386,0.057855736576219424,-0.0071382618702105615,0.5506219632550553,-0.039752226745721354,0.2753412741347801,-0.43491049010261645,0.02547570300530023,0.2685566649803337,0.9876886652385941,0.012688665238594132,0.04986683998248245,-0.017529221366791595,-0.09020052370228052,-5.16810931801042,0.04986683998248245,-0.017529221366791595,0.5353687557285406,-0.06162162215091088,-0.4356350757635757,0.026563179417327696,0.975,0.0,-0.05124790112335485,0.012947121765679782,5.1892627971121446,0.007988896593736972,0.010390959496581033,0.02339962383686417,1.340699688046035,3,6,0.011571147315243885,0.0,-0.04008053991924981
7.700877978,0.057855736576219424,-0.0071382618702105615,-0.06680089986541635,-3.827409629964386,0.057855736576219424,-0.0071382618702105615,0.5506219632550553,-0.039752226745721354,0.2753412741347801,-0.43491049010261645,0.02547570300530023,0.2685566649803337,0.9876886652385941,0.012688665238594132,0.04986683998248245,-0.017529221366791595,-0.09020052370228052,-5.16810931801042,0.04986683998248245,-0.017529221366791595,0.5353687557285406,-0.06162162215091088,-0.4356350757635757,0.026563179417327696,0.975,0.0,-0.05124790112335485,0.012947121765679782,5.1892627971121446,0.007988896593736972,0.010390959496581033,0.02339962383686417,1.340699688046035,3,6,0.011571147315243885,0.0,-0.04008053991924981
7.801506312,0.057855736576219424,-0.0071382618702105615,-0.06680089986541635,-3.827409629964386,0.057855736576219424,-0.0071382618702105615,0.5506219632550553,-0.039752226745721354,0.2753412741347801,-0.43491049010261645,0.02547570300530023,0.2685566649803337,0.9876886652385941,0.012688665238594132,0.04734300435471123,-0.017479838075446688,-0.0899408509852224,-5.153231167268296,0.04734300435471123,-0.017479838075446688,0.532856493679713,-0.06144461583516392,-0.43817048497029054,0.026484939684270542,0.9749999999999999,-1.1102230246251565e-16,-0.048726491150046125,0.01313902053725937,5.174201737139995,0.010512732221508198,0.010341576205236127,0.02313995111980606,1.3258215373039104,3,6,0.011571147315243885,0.0,-0.04008053991924981
7.900741635,0.057855736576219424,-0.0071382618702105615,-0.06680089986541635,-3.827409629964386,0.057855736576219424,-0.0071382618702105615,0.5506219632550553,-0.039752226745721354,0.2753412741347801,-0.43491049010261645,0.02547570300530023,0.2685566649803337,0.9876886652385941,0.012688665238594132,0.04734300435471123,-0.017479838075446688,-0.0899408509852224,-5.153231167268296,0.04734300435471123,-0.017479838075446688,0.532856493679713,-0.06144461583516392,-0.43817048497029054,0.026484939684270542,0.9749999999999999,-1.1102230246251565e-16,-0.048726491150046125,0.01313902053725937,5.174201737139995,0.010512732221508198,0.010341576205236127,0.02313995111980606,1.3258215373039104,3,6,0.011571147315243885,0.0,-0.04008053991924981
8.000262737,0.057855736576219424,-0.0071382618702105615,-0.06680089986541635,-3.827409629964386,0.057855736576219424,-0.0071382618702105615,0.5506219632550553,-0.039752226745721354,0.2753412741347801,-0.43491049010261645,0.02547570300530023,0.2685566649803337,0.9876886652385941,0.012688665238594132,0.04734300435471123,-0.017479838075446688,-0.0899408509852224,-5.153231167268296,0.04734300435471123,-0.017479838075446688,0.532856493679713,-0.06144461583516392,-0.43817048497029054,0.026484939684270542,0.9749999999999999,-1.1102230246251565e-16,-0.048726491150046125,0.01313902053725937,5.174201737139995,0.010512732221508198,0.010341576205236127,0.02313995111980606,1.3258215373039104,3,6,0.011571147315243885,0.0,-0.04008053991924981
8.100384398,0.057855736576219424,-0.0071382618702105615,-0.06680089986541635,-3.827409629964386,0.057855736576219424,-0.0071382618702105615,0.5506219632550553,-0.039752226745721354,0.2753412741347801,-0.43491049010261645,0.02547570300530023,0.2685566649803337,0.9876886652385941,0.012688665238594132,0.044835542078554586,-0.01743151705144811,-0.08968371801333395,-5.138498533205432,0.044835542078554586,-0.01743151705144811,0.5303604579268376,-0.06126992590165184,-0.44068937376972844,0.02640689179875562,0.9749999999999999,-1.1102230246251565e-16,-0.04622142105863192,0.013329060563799112,5.159289031118594,0.013020194497664839,0.010293255181237549,0.022882818147917608,1.311088903241046,3,6,0.011571147315243885,0.0,-0.04008053991924981
8.202329432,0.057855736576219424,-0.0071382618702105615,-0.06680089986541635,-3.827409629964386,0.057855736576219424,-0.0071382618702105615,0.5506219632550553,-0.039752226745721354,0.2753412741347801,-0.43491049010261645,0.02547570300530023,0.2685566649803337,0.9876886652385941,0.012688665238594132,0.044835542078554586,-0.01743151705144811,-0.08968371801333395,-5.138498533205432,0.044835542078554586,-0.01743151705144811,0.5303604579268376,-0.06126992590165184,-0.44068937376972844,0.02640689179875562,0.9749999999999999,-1.1102230246251565e-16,-0.04622142105863192,0.013329060563799112,5.159289031118594,0.013020194497664839,0.010293255181237549,0.022882818147917608,1.311088903241046,3,6,0.011571147315243885,0.0,-0.04008053991924981
8.301518765,0.045484266507609616,-0.003047879463130395,-0.10037215290502088,-5.750900742099462,0.045484266507609616,-0.003047879463130395,0.5345248456204369,-0.05214428990654083,0.27095543999433,-0.44355631260521766,0.04604853098028004,0.2706613759933126,0.9829977528711595,0.007997752871159558,0.04324895803524892,-0.01740165351755868,-0.08952571804268637,-5.129445801724135,0.04324895803524892,-0.01740165351755868,0.5287808784071198,-0.06116241562247533,-0.442282962336622,0.026359108587357974,0.9749999999999998,-2.220446049250313e-16,-0.04463642926923272,0.01344913002289259,5.150126167272823,0.0022353084723606975,0.014353774054428284,-0.010846434862334511,-0.6214549403753276,3,5,0.009096853301521924,0.0,-0.060223291743012525
8.400364499,0.045484266507609616,-0.003047879463130395,-0.10037215290502088,-5.750900742099462,0.045484266507609616,-0.003047879463130395,0.5345248456204369,-0.05214428990654083,0.27095543999433,-0.44355631260521766,0.04604853098028004,0.2706613759933126,0.9829977528711595,0.007997752871159558,0.04324895803524892,-0.01740165351755868,-0.08952571804268637,-5.129445801724135,0.04324895803524892,-0.01740165351755868,0.5287808784071198,-0.06116241562247533,-0.442282962336622,0.026359108587357974,0.9749999999999998,-2.220446049250313e-16,-0.04463642926923272,0.01344913002289259,5.150126167272823,0.0022353084723606975,0.014353774054428284,-0.010846434862334511,-0.6214549403753276,3,5,0.009096853301521924,0.0,-0.060223291743012525
8.500261433,0.045484266507609616,-0.003047879463130395,-0.10037215290502088,-5.750900742099462,0.045484266507609616,-0.003047879463130395,0.5345248456204369,-0.05214428990654083,0.27095543999433,-0.44355631260521766,0.04604853098028004,0.2706613759933126,0.9829977528711595,0.007997752871159558,0.04324895803524892,-0.01740165351755868,-0.08952571804268637,-5.129445801724135,0.04324895803524892,-0.01740165351755868,0.5287808784071198,-0.06116241562247533,-0.442282962336622,0.026359108587357974,0.9749999999999998,-2.220446049250313e-16,-0.04463642926923272,0.01344913002289259,5.150126167272823,0.0022353084723606975,0.014353774054428284,-0.010846434862334511,-0.6214549403753276,3,5,0.009096853301521924,0.0,-0.060223291743012525
8.60030769,0.045484266507609616,-0.003047879463130395,-0.10037215290502088,-5.750900742099462,0.045484266507609616,-0.003047879463130395,0.5345248456204369,-0.05214428990654083,0.27095543999433,-0.44355631260521766,0.04604853098028004,0.2706613759933126,0.9829977528711595,0.007997752871159558,0.041075989157330434,-0.017359290641811825,-0.08922870311805185,-5.11242810009018,0.041075989157330434,-0.017359290641811825,0.526621042504937,-0.060974095119991856,-0.44446906419027615,0.026255513836368205,0.975,0.0,-0.04246433931061386,0.013614761979303216,5.132902494663746,0.004408277350279183,0.01431141117868143,-0.011143449786969031,-0.6384726420092818,3,5,0.009096853301521924,0.0,-0.060223291743012525
8.700555044,0.045484266507609616,-0.003047879463130395,-0.10037215290502088,-5.750900742099462,0.045484266507609616,-0.003047879463130395,0.5345248456204369,-0.05214428990654083,0.27095543999433,-0.44355631260521766,0.04604853098028004,0.2706613759933126,0.9829977528711595,0.007997752871159558,0.041075989157330434,-0.017359290641811825,-0.08922870311805185,-5.11242810009018,0.041075989157330434,-0.017359290641811825,0.526621042504937,-0.060974095119991856,-0.44446906419027615,0.026255513836368205,0.975,0.0,-0.04246433931061386,0.013614761979303216,5.132902494663746,0.004408277350279183,0.01431141117868143,-0.011143449786969031,-0.6384726420092818,3,5,0.009096853301521924,0.0,-0.060223291743012525
8.801465234,0.045484266507609616,-0.003047879463130395,-0.10037215290502088,-5.750900742099462,0.045484266507609616,-0.003047879463130395,0.5345248456204369,-0.05214428990654083,0.27095543999433,-0.44355631260521766,0.04604853098028004,0.2706613759933126,0.9829977528711595,0.007997752871159558,0.039765151717343794,-0.017333516195735466,-0.08912267328787386,-5.106353038318493,0.039765151717343794,-0.017333516195735466,0.5253148824565863,-0.06089621789167113,-0.4457845790218987,0.026229185500200196,0.975,0.0,-0.04115498154777006,0.013710782932199767,5.126754238964002,0.005719114790265822,0.014285636732605071,-0.01124947961714702,-0.6445477037809695,3,5,0.009096853301521924,0.0,-0.060223291743012525
8.903473601,0.045484266507609616,-0.003047879463130395,-0.10037215290502088,-5.750900742099462,0.045484266507609616,-0.003047879463130395,0.5345248456204369,-0.05214428990654083,0.27095543999433,-0.44355631260521766,0.04604853098028004,0.2706613759933126,0.9829977528711595,0.007997752871159558,0.039765151717343794,-0.017333516195735466,-0.08912267328787386,-5.106353038318493,0.039765151717343794,-0.017333516195735466,0.5253148824565863,-0.06089621789167113,-0.4457845790218987,0.026229185500200196,0.975,0.0,-0.04115498154777006,0.013710782932199767,5.126754238964002,0.005719114790265822,0.014285636732605071,-0.01124947961714702,-0.6445477037809695,3,5,0.009096853301521924,0.0,-0.060223291743012525
