wall_time,ros_time_sec,run_id,elapsed_sec,event_type,source,label,data
2026-06-18_10-52-45-844345,1781772765.844418,20260618_104838,247.553,dropzone_status,dropzone,dropoff_goal_sent,"dropoff_goal_sent: remembered laundry_trolley -> laundry_dropoff. When the robot arrives, approve trolley release with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_out'}"""
2026-06-18_10-53-38-024550,1781772818.024631,20260618_104838,299.734,manual_mark,operator,docking not sucessfull,
2026-06-18_11-09-57-629520,1781773797.629605,20260618_104838,1279.339,run_end,logger,manual_end,
2026-06-18_11-11-13-403412,1781773873.403437,20260618_111113,0.000,run_start,logger,command_trolley_ready,
2026-06-18_11-11-13-404991,1781773873.405032,20260618_111113,0.002,command,trolley_command,trolley_ready,trolley_ready
2026-06-18_11-11-13-409168,1781773873.409222,20260618_111113,0.006,dropzone_status,dropzone,approach_goal_sent,"approach_goal_sent. Inspect the robot pose, then approve side alignment with: ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'side_align'}"""
2026-06-18_11-13-01-339619,1781773981.339701,20260618_111113,107.936,command,trolley_command,side_align,side_align
2026-06-18_11-13-01-344638,1781773981.344708,20260618_111113,107.941,dropzone_status,dropzone,status,side_aligning via side_align_left. Waiting for side_align_left_done.
2026-06-18_11-13-01-345799,1781773981.345839,20260618_111113,107.943,physical_status,physical_alignment,status,side_align_left_started
2026-06-18_11-13-25-242847,1781774005.242926,20260618_111113,131.840,dropzone_status,dropzone,side_align_complete,"side_align_complete: side_align_left_done | final camera=left ids=[18, 19, 20, 21] target_pair=[18, 19] target_x=+0.3597 target_y=+0.2988 center_x=+0.4660 center_y=+0.6035 yaw=+179.47deg error_x=+0.0037 yaw_error=-0.53deg tolerance_x=0.0060 tolerance_yaw=2.00deg. Optional: check trolley type with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'check_trolley_type'}"" or approve straight drive with ros2 topic pub --once /trolley_command std_msgs/msg/String ""{data: 'drive_under'}"""
2026-06-18_11-13-25-243645,1781774005.243684,20260618_111113,131.840,physical_status,physical_alignment,side_align_complete,"side_align_left_done | final camera=left ids=[18, 19, 20, 21] target_pair=[18, 19] target_x=+0.3597 target_y=+0.2988 center_x=+0.4660 center_y=+0.6035 yaw=+179.47deg error_x=+0.0037 yaw_error=-0.53deg tolerance_x=0.0060 tolerance_yaw=2.00deg"
2026-06-18_11-13-26-271957,1781774006.272036,20260618_111113,132.869,yolo_detection,yolo,trash_trolley,"{""classes"": [""trash_trolley""]}"
2026-06-18_11-13-35-785571,1781774015.785665,20260618_111113,142.382,command,trolley_command,check_trolley_type,check_trolley_type
2026-06-18_11-13-35-787829,1781774015.787896,20260618_111113,142.385,dropzone_status,dropzone,trolley_type_checked,trolley_type_checked: trash_trolley via live_yolov8_topic; remembered target=trash_dropoff. Next command: drive_under.
2026-06-18_11-14-35-244731,1781774075.244820,20260618_111113,201.842,command,trolley_command,side_align,side_align
2026-06-18_11-14-35-251112,1781774075.251190,20260618_111113,201.848,dropzone_status,dropzone,status,"ignored side_align; current phase=trolley_type_checked. Send status to see the next expected command, or stop to cancel."
2026-06-18_11-14-40-983020,1781774080.983107,20260618_111113,207.580,dropzone_status,dropzone,trolley_type_checked,trolley_type_checked: trash_trolley via live_yolov8_topic; remembered target=trash_dropoff. Next command: drive_under.
2026-06-18_11-14-40-989186,1781774080.989265,20260618_111113,207.586,command,trolley_command,check_trolley_type,check_trolley_type
