wall_time_iso,node_time_sec,run_id,run_elapsed_sec,event_type,topic,phase,command,status,camera,frame_id,marker_ids,marker_count,aruco_summary_json,detections_json,detection_count,note
2026-06-16T21:44:03.019,1781639043.019221,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,12,1,"[{""id"":12,""x"":-0.0031,""y"":0.0183,""z"":0.1297,""yaw_rad"":-0.0207}]",,,
2026-06-16T21:44:03.037,1781639043.037574,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,3|5,2,"[{""id"":3,""x"":0.0182,""y"":-0.017,""z"":0.1703,""yaw_rad"":3.0904},{""id"":5,""x"":-0.0756,""y"":-0.0127,""z"":0.1826,""yaw_rad"":3.0664}]",,,
2026-06-16T21:44:03.102,1781639043.102260,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,12,1,"[{""id"":12,""x"":-0.003,""y"":0.0181,""z"":0.1301,""yaw_rad"":-0.0207}]",,,
2026-06-16T21:44:03.120,1781639043.120651,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,3|5,2,"[{""id"":3,""x"":0.0181,""y"":-0.0171,""z"":0.17,""yaw_rad"":3.0929},{""id"":5,""x"":-0.076,""y"":-0.0132,""z"":0.1837,""yaw_rad"":3.0765}]",,,
2026-06-16T21:44:03.198,1781639043.198166,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,12,1,"[{""id"":12,""x"":-0.0027,""y"":0.0182,""z"":0.1301,""yaw_rad"":-0.0161}]",,,
2026-06-16T21:44:03.213,1781639043.213023,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,3|5,2,"[{""id"":3,""x"":0.0182,""y"":-0.017,""z"":0.1701,""yaw_rad"":3.0917},{""id"":5,""x"":-0.076,""y"":-0.0131,""z"":0.1835,""yaw_rad"":3.066}]",,,
2026-06-16T21:44:03.300,1781639043.300785,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,12,1,"[{""id"":12,""x"":-0.003,""y"":0.0181,""z"":0.1294,""yaw_rad"":-0.0216}]",,,
2026-06-16T21:44:03.320,1781639043.320700,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,3|5,2,"[{""id"":3,""x"":0.0182,""y"":-0.0168,""z"":0.1699,""yaw_rad"":3.0949},{""id"":5,""x"":-0.076,""y"":-0.0131,""z"":0.1836,""yaw_rad"":3.0749}]",,,
2026-06-16T21:44:03.412,1781639043.411990,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,12,1,"[{""id"":12,""x"":-0.003,""y"":0.0182,""z"":0.1293,""yaw_rad"":-0.0166}]",,,
2026-06-16T21:44:03.416,1781639043.416390,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,3|5,2,"[{""id"":3,""x"":0.018,""y"":-0.0169,""z"":0.1694,""yaw_rad"":3.0931},{""id"":5,""x"":-0.0756,""y"":-0.013,""z"":0.1834,""yaw_rad"":3.067}]",,,
2026-06-16T21:44:03.515,1781639043.515327,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,3|5,2,"[{""id"":3,""x"":0.018,""y"":-0.0168,""z"":0.1695,""yaw_rad"":3.095},{""id"":5,""x"":-0.076,""y"":-0.0133,""z"":0.1838,""yaw_rad"":3.0688}]",,,
2026-06-16T21:44:03.621,1781639043.621460,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|3,2,"[{""id"":5,""x"":-0.0758,""y"":-0.013,""z"":0.1833,""yaw_rad"":3.07},{""id"":3,""x"":0.0182,""y"":-0.0171,""z"":0.1705,""yaw_rad"":3.088}]",,,
2026-06-16T21:44:03.727,1781639043.727112,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,3|5,2,"[{""id"":3,""x"":0.018,""y"":-0.017,""z"":0.1697,""yaw_rad"":3.0891},{""id"":5,""x"":-0.0761,""y"":-0.0129,""z"":0.1838,""yaw_rad"":3.0694}]",,,
2026-06-16T21:44:03.814,1781639043.814393,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,12,1,"[{""id"":12,""x"":-0.003,""y"":0.0181,""z"":0.1294,""yaw_rad"":-0.0194}]",,,
2026-06-16T21:44:03.835,1781639043.835228,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,3|5,2,"[{""id"":3,""x"":0.018,""y"":-0.017,""z"":0.1701,""yaw_rad"":3.0854},{""id"":5,""x"":-0.0758,""y"":-0.0132,""z"":0.1831,""yaw_rad"":3.0715}]",,,
2026-06-16T21:44:03.844,1781639043.844927,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,12,1,"[{""id"":12,""x"":-0.0031,""y"":0.0181,""z"":0.1295,""yaw_rad"":-0.0228}]",,,
2026-06-16T21:44:03.918,1781639043.918107,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,3|5,2,"[{""id"":3,""x"":0.0182,""y"":-0.0171,""z"":0.1702,""yaw_rad"":3.0922},{""id"":5,""x"":-0.0758,""y"":-0.0131,""z"":0.1832,""yaw_rad"":3.0723}]",,,
2026-06-16T21:44:04.016,1781639044.016529,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,3|5,2,"[{""id"":3,""x"":0.0182,""y"":-0.0171,""z"":0.1702,""yaw_rad"":3.0922},{""id"":5,""x"":-0.0758,""y"":-0.0131,""z"":0.1832,""yaw_rad"":3.0723}]",,,
2026-06-16T21:44:04.119,1781639044.119752,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,3|5,2,"[{""id"":3,""x"":0.0185,""y"":-0.0159,""z"":0.1693,""yaw_rad"":3.0915},{""id"":5,""x"":-0.0757,""y"":-0.0119,""z"":0.1834,""yaw_rad"":3.0736}]",,,
2026-06-16T21:44:04.210,1781639044.210628,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,12,1,"[{""id"":12,""x"":-0.0031,""y"":0.0181,""z"":0.1296,""yaw_rad"":-0.0218}]",,,
2026-06-16T21:44:04.245,1781639044.245557,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,12,1,"[{""id"":12,""x"":-0.0029,""y"":0.0181,""z"":0.1297,""yaw_rad"":-0.0176}]",,,
2026-06-16T21:44:04.273,1781639044.273874,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,12,1,"[{""id"":12,""x"":-0.003,""y"":0.0181,""z"":0.1297,""yaw_rad"":-0.025}]",,,
2026-06-16T21:44:04.308,1781639044.308029,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,12,1,"[{""id"":12,""x"":-0.0024,""y"":0.0172,""z"":0.1309,""yaw_rad"":-0.0218}]",,,
