camera,sample_index,ros_time_sec,frame_id,marker_id,x,y,z,qx,qy,qz,qw
left,6,1780484837.608587,camera_left_optical_link,19,0.06023111695409263,-0.08912323704221897,0.3231169473970103,0.009299494060548525,0.9951759676185166,-0.09733817249144659,0.007974525740923728
left,6,1780484837.608587,camera_left_optical_link,18,0.23233025096103602,-0.09440974544635887,0.3481624928823475,-0.013116887570986805,0.9994909037263846,-0.00012551336499009962,-0.02908375620617596
left,6,1780484837.608587,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,6,1780484837.608587,camera_left_optical_link,21,-0.2683805495780603,-0.12039163187251503,0.4140826029621197,-0.003890738776344232,0.987499121377717,0.13913570435375686,-0.07397028595318006
left,7,1780484837.707661,camera_left_optical_link,19,0.06043839434021088,-0.08989419316691666,0.325261676360758,0.01875535529213118,0.9966170837174451,-0.07765356705884682,0.019301518423124813
left,7,1780484837.707661,camera_left_optical_link,18,0.23632888394037344,-0.09588711139274025,0.3546026883608597,-8.612221613342522e-05,0.998286764371498,0.013349299222798823,-0.05696775293014044
left,7,1780484837.707661,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,7,1780484837.707661,camera_left_optical_link,21,-0.261642300779687,-0.11709755365653432,0.4027773026627509,-0.008790964315900813,0.9850729842504526,0.1346948373244918,-0.10682338435208213
left,8,1780484837.807655,camera_left_optical_link,19,0.05954323323346287,-0.08917397736282616,0.32330809575400715,-0.003998372189578951,0.9949495085369281,-0.09691808625407528,-0.02581420226942127
left,8,1780484837.807655,camera_left_optical_link,18,0.22694056540621704,-0.09228146621466073,0.3403414193899593,0.006997863296393782,0.9999688518991023,0.0034166046380043644,-0.001285283479945223
left,8,1780484837.807655,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,8,1780484837.807655,camera_left_optical_link,21,-0.2610330104001591,-0.11706808788067799,0.40266545079622384,-0.02343583566396068,0.9847602717965227,0.13430545737547261,-0.10798153924229714
left,9,1780484837.9090252,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,9,1780484837.9090252,camera_left_optical_link,18,0.22694056540621704,-0.09228146621466073,0.3403414193899593,0.006997863296393782,0.9999688518991023,0.0034166046380043644,-0.001285283479945223
left,9,1780484837.9090252,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,9,1780484837.9090252,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,10,1780484838.0098915,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,10,1780484838.0098915,camera_left_optical_link,18,0.23233025096103602,-0.09440974544635887,0.3481624928823475,-0.013116887570986805,0.9994909037263846,-0.00012551336499009962,-0.02908375620617596
left,10,1780484838.0098915,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,10,1780484838.0098915,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,11,1780484838.1128123,camera_left_optical_link,19,0.05954323323346287,-0.08917397736282616,0.32330809575400715,-0.003998372189578951,0.9949495085369281,-0.09691808625407528,-0.02581420226942127
left,11,1780484838.1128123,camera_left_optical_link,18,0.22919524958710416,-0.09289648852862716,0.3434318748652225,-0.0026438899198529746,0.9998243362437759,-0.0004394300464201238,-0.018550293852633338
left,11,1780484838.1128123,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,11,1780484838.1128123,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,12,1780484838.2105083,camera_left_optical_link,19,0.05954323323346287,-0.08917397736282616,0.32330809575400715,-0.003998372189578951,0.9949495085369281,-0.09691808625407528,-0.02581420226942127
left,12,1780484838.2105083,camera_left_optical_link,18,0.22694056540621704,-0.09228146621466073,0.3403414193899593,0.006997863296393782,0.9999688518991023,0.0034166046380043644,-0.001285283479945223
left,12,1780484838.2105083,camera_left_optical_link,20,-0.09879458846185554,-0.10480772001336415,0.37057840197093617,-0.04161739975100248,0.9742519858582719,0.2160386766166289,-0.049278294358820765
left,12,1780484838.2105083,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,13,1780484838.310015,camera_left_optical_link,19,0.05954323323346287,-0.08917397736282616,0.32330809575400715,-0.003998372189578951,0.9949495085369281,-0.09691808625407528,-0.02581420226942127
left,13,1780484838.310015,camera_left_optical_link,18,0.22919524958710416,-0.09289648852862716,0.3434318748652225,-0.0026438899198529746,0.9998243362437759,-0.0004394300464201238,-0.018550293852633338
left,13,1780484838.310015,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,13,1780484838.310015,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,14,1780484838.410579,camera_left_optical_link,19,0.05957782842085758,-0.08984345886035323,0.32436178918133196,0.005315427627897968,0.9977401103045229,-0.06698004968510621,-0.0003024282260550788
left,14,1780484838.410579,camera_left_optical_link,18,0.23233025096103602,-0.09440974544635887,0.3481624928823475,-0.013116887570986805,0.9994909037263846,-0.00012551336499009962,-0.02908375620617596
left,14,1780484838.410579,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,14,1780484838.410579,camera_left_optical_link,21,-0.261642300779687,-0.11709755365653432,0.4027773026627509,-0.008790964315900813,0.9850729842504526,0.1346948373244918,-0.10682338435208213
left,15,1780484838.5105097,camera_left_optical_link,19,0.05954323323346287,-0.08917397736282616,0.32330809575400715,-0.003998372189578951,0.9949495085369281,-0.09691808625407528,-0.02581420226942127
left,15,1780484838.5105097,camera_left_optical_link,18,0.23632888394037344,-0.09588711139274025,0.3546026883608597,-8.612221613342522e-05,0.998286764371498,0.013349299222798823,-0.05696775293014044
left,15,1780484838.5105097,camera_left_optical_link,20,-0.09780510899151956,-0.10400349630207249,0.3678781439292709,-0.03962663883862667,0.970028894665156,0.23612875588131746,-0.04143529479791432
left,15,1780484838.5105097,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,16,1780484838.6100376,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,16,1780484838.6100376,camera_left_optical_link,18,0.22694056540621704,-0.09228146621466073,0.3403414193899593,0.006997863296393782,0.9999688518991023,0.0034166046380043644,-0.001285283479945223
left,16,1780484838.6100376,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,16,1780484838.6100376,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,17,1780484838.7094102,camera_left_optical_link,19,0.05954323323346287,-0.08917397736282616,0.32330809575400715,-0.003998372189578951,0.9949495085369281,-0.09691808625407528,-0.02581420226942127
left,17,1780484838.7094102,camera_left_optical_link,18,0.23019629516258244,-0.09337384602213922,0.34525837325171865,0.009972061206990283,0.9998497396725565,0.007397912263581347,-0.012096568362366725
left,17,1780484838.7094102,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,17,1780484838.7094102,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
