timestamp,command,url,success,http_status,response_time_ms,response_bytes,press_finished,calibration_finished,trial,energy_saving_mode,threshold,current_threshold,threshold_reached,trigger_angle,fsr_raw,fsr_voltage,wifi_rssi_dbm,status,wifi_mode,wifi_ssid,ip,wifi_connected,current_angle,fsr_threshold,last_fsr_raw,last_fsr_voltage,last_trigger_angle,last_press_reached_threshold,last_trial_valid,operator_answer,successful_threshold,old_threshold,new_threshold,max_threshold_exceeded,next_step,response,error
2026-06-21T16:25:05.302,press,http://192.168.8.226/press,True,200,7901.16,211,yes,,1,yes,20,,yes,27,63,0.0508,-46,,,,,,,,,,,,,,,,,,call /result?success=yes or /result?success=no,Press command finished | trial=1 | energy_saving_mode=yes | threshold=20 | threshold_reached=yes | trigger_angle=27 | fsr_raw=63 | fsr_voltage=0.0508 | wifi_rssi_dbm=-46 | next_step=call /result?success=yes or /result?success=no,
2026-06-21T16:25:27.115,result,http://192.168.8.226/result?success=yes,True,200,309.33,133,,,1,,,,,,,,-39,,,,,,,,63,0.0508,27,,,yes,20,,,,,Calibration finished | successful_threshold=20 | trial=1 | last_trigger_angle=27 | last_fsr_raw=63 | last_fsr_voltage=0.0508 | wifi_rssi_dbm=-39,
