timestamp,command,url,success,http_status,response_time_ms,response_bytes,press_finished,calibration_finished,trial,energy_saving_mode,threshold,current_threshold,threshold_reached,trigger_angle,fsr_raw,fsr_voltage,wifi_rssi_dbm,status,wifi_mode,wifi_ssid,ip,wifi_connected,current_angle,fsr_threshold,last_fsr_raw,last_fsr_voltage,last_trigger_angle,last_press_reached_threshold,last_trial_valid,operator_answer,successful_threshold,old_threshold,new_threshold,max_threshold_exceeded,next_step,response,error
2026-06-21T16:25:58.450,press,http://192.168.8.226/press,False,409,61.16,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calibration already finished. Use /reset_calibration to start over.,HTTP 409
2026-06-21T16:26:04.187,press,http://192.168.8.226/press,False,409,169.40,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calibration already finished. Use /reset_calibration to start over.,HTTP 409
