timestamp,command,url,success,http_status,response_time_ms,response_bytes,press_finished,calibration_finished,trial,energy_saving_mode,threshold,current_threshold,threshold_reached,trigger_angle,fsr_raw,fsr_voltage,wifi_rssi_dbm,status,wifi_mode,wifi_ssid,ip,wifi_connected,current_angle,fsr_threshold,last_fsr_raw,last_fsr_voltage,last_trigger_angle,last_press_reached_threshold,last_trial_valid,operator_answer,successful_threshold,old_threshold,new_threshold,max_threshold_exceeded,next_step,response,error
2026-06-21T16:21:46.750,fsr,http://192.168.8.226/fsr,True,200,139.04,47,,,,,,,,,0,0.0000,-38,,,,,,,,,,,,,,,,,,,fsr_raw=0 | fsr_voltage=0.0000 | wifi_rssi_dbm=-38,
2026-06-21T16:21:57.195,press,http://192.168.8.226/press,False,409,143.51,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calibration already finished. Use /reset_calibration to start over.,HTTP 409
2026-06-21T16:22:01.701,press,http://192.168.8.226/press,False,409,126.58,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calibration already finished. Use /reset_calibration to start over.,HTTP 409
