time,aruco_distance_error_x,aruco_lateral_error_y,aruco_angle_error_rad,aruco_angle_error_deg,aruco_midpoint_x,aruco_midpoint_y,aruco_front_x,aruco_front_y,aruco_front_z,aruco_rear_x,aruco_rear_y,aruco_rear_z,aruco_measured_panel_distance,aruco_panel_distance_error,true_distance_error_x,true_lateral_error_y,true_angle_error_rad,true_angle_error_deg,true_midpoint_x,true_midpoint_y,true_front_x,true_front_y,true_rear_x,true_rear_y,true_panel_distance,true_panel_distance_error,true_robot_world_x,true_robot_world_y,true_robot_world_yaw_deg,distance_error_estimation_error,lateral_error_estimation_error,angle_error_estimation_error_rad,angle_error_estimation_error_deg,front_markers,rear_markers,cmd_vx,cmd_vy,cmd_wz
0.200339309,0.00304698623084515,0.012441746628399482,0.15603777079020442,8.94030571090843,0.00304698623084515,0.012441746628399482,0.4863093915429237,0.08913359814342325,0.2661199848697711,-0.4802154190812334,-0.06425010488662429,0.2683787048210319,0.9786198290997749,0.003619829099774874,0.004385056684371169,0.012346089996182186,0.15213345976923437,8.716605167500433,0.004385056684371169,0.012346089996182186,0.4861212878501535,0.0870886721176736,-0.4773511744814112,-0.062396492125309226,0.975,0.0,-0.006226090925120576,-0.011527812112934088,-8.819265575394788,-0.001338070453526019,9.56566322172954e-05,0.0039043110209700527,0.22370054340799747,6,6,0.0,0.0,0.09362266247412265
0.300399196,0.00304698623084515,0.012441746628399482,0.15603777079020442,8.94030571090843,0.00304698623084515,0.012441746628399482,0.4863093915429237,0.08913359814342325,0.2661199848697711,-0.4802154190812334,-0.06425010488662429,0.2683787048210319,0.9786198290997749,0.003619829099774874,0.004385056684371169,0.012346089996182186,0.15213345976923437,8.716605167500433,0.004385056684371169,0.012346089996182186,0.4861212878501535,0.0870886721176736,-0.4773511744814112,-0.062396492125309226,0.975,0.0,-0.006226090925120576,-0.011527812112934088,-8.819265575394788,-0.001338070453526019,9.56566322172954e-05,0.0039043110209700527,0.22370054340799747,6,6,0.0,0.0,0.09362266247412265
0.400295325,0.0026144595620996858,0.012472689672498365,0.1559758301986876,8.936756776433972,0.0026144595620996858,0.012472689672498365,0.4863093915429237,0.08913359814342325,0.2661199848697711,-0.4810804724187243,-0.06418821879842652,0.26910668215070377,0.9794645110702511,0.004464511070251143,0.00438997103878952,0.012352995950842723,0.15202979227934219,8.710665457856894,0.00438997103878952,0.012352995950842723,0.4861342246311872,0.08704385302654913,-0.4773542825536082,-0.06233786112486368,0.975,0.0,-0.0062307675413232075,-0.011534552029833684,-8.813113656673782,-0.0017755114766898339,0.00011969372165564207,0.003946037919345419,0.22609131857707723,6,6,0.0,0.0,0.09358549811921256
0.500285886,-0.0014877271264107095,0.020558974577713496,0.17111848491592205,9.804366982355372,-0.0014877271264107095,0.020558974577713496,0.47645742432252297,0.10480311151707071,0.2606968361005707,-0.4794328785753444,-0.06368516236164372,0.2677492634964476,0.9706258648979046,-0.004374135102095389,0.00438997103878952,0.012352995950842723,0.15202979227934219,8.710665457856894,0.00438997103878952,0.012352995950842723,0.4861342246311872,0.08704385302654913,-0.4773542825536082,-0.06233786112486368,0.975,0.0,-0.0062307675413232075,-0.011534552029833684,-8.813113656673782,-0.005877698165200229,0.008205978626870773,0.019088692636579863,1.0937015244984778,5,6,0.0,0.007195641102199723,0.10267109094955322
0.600266789,-0.0014657099757836856,0.020457116025428587,0.17081929663771508,9.787224756734329,-0.0014657099757836856,0.020457116025428587,0.47671941576577115,0.10455105082707024,0.26087616547745346,-0.4796508357173385,-0.06363681877621306,0.2678093664498709,0.9710464548123109,-0.003953545187689089,0.00438997103878952,0.012352995950842723,0.15202979227934219,8.710665457856894,0.00438997103878952,0.012352995950842723,0.4861342246311872,0.08704385302654913,-0.4773542825536082,-0.06233786112486368,0.975,0.0,-0.0062307675413232075,-0.011534552029833684,-8.813113656673782,-0.005855681014573205,0.008104120074585865,0.0187895043583729,1.076559298877433,5,6,0.0,0.007159990608900005,0.10249157798262905
0.70041225,0.0041692862707874145,0.01257565422080005,0.15525904568463933,8.89568804895867,0.0041692862707874145,0.01257565422080005,0.48780335240747863,0.08887852957763838,0.267224361625595,-0.4794647798659038,-0.06372722113603828,0.2679207851599947,0.9792324314801479,0.004232431480147958,0.004409317164167231,0.01233463379191348,0.15152286236731372,8.681620513388726,0.004409317164167231,0.01233463379191348,0.48619271455627566,0.08677258108573475,-0.4773740802279412,-0.06210331350190779,0.9749999999999999,-1.1102230246251565e-16,-0.006241026920252036,-0.011516720523461659,-8.783035302924418,-0.00024003089337981676,0.00024102042888657013,0.0037361833173256143,0.21406753556994487,4,6,0.0,0.0,0.0931554274107836
0.800233057,0.0048694073548199435,0.012649339044351005,0.15458159921389558,8.85687322533902,0.0048694073548199435,0.012649339044351005,0.48868864217994157,0.08861390444011535,0.2678800108957019,-0.4789498274703017,-0.06331522635141335,0.26754645567131635,0.9794930672190254,0.004493067219025426,0.004409317164167231,0.01233463379191348,0.15152286236731372,8.681620513388726,0.004409317164167231,0.01233463379191348,0.48619271455627566,0.08677258108573475,-0.4773740802279412,-0.06210331350190779,0.9749999999999999,-1.1102230246251565e-16,-0.006241026920252036,-0.011516720523461659,-8.783035302924418,0.00046009019065271217,0.0003147052524375242,0.0030587368465818665,0.17525271195029535,4,6,0.0,0.0,0.09274895952833735
0.900314851,0.0046710065886948204,0.012710073514553784,0.1544141333720209,8.847278139386995,0.0046710065886948204,0.012710073514553784,0.4880674858117207,0.08859101917384624,0.26759620016296415,-0.4787254726343311,-0.06317087214473867,0.2671226498162617,0.9786318491432123,0.003631849143212351,0.004409317164167231,0.01233463379191348,0.15152286236731372,8.681620513388726,0.004409317164167231,0.01233463379191348,0.48619271455627566,0.08677258108573475,-0.4773740802279412,-0.06210331350190779,0.9749999999999999,-1.1102230246251565e-16,-0.006241026920252036,-0.011516720523461659,-8.783035302924418,0.00026168942452758914,0.0003754397226403035,0.00289127100470718,0.16565762599827058,4,6,0.0,0.0,0.09264848002321253
1.000241471,0.0064425338152601375,0.002113725705116358,0.13331810679399728,7.638564851970431,0.0064425338152601375,0.002113725705116358,0.4918743934404654,0.06749411337211275,0.26803571683689065,-0.47898932580994513,-0.06326666196188004,0.26739351590781596,0.9796299003821224,0.004629900382122409,0.004438810350508415,0.012295070061546575,0.1508743900687391,8.644465787549253,0.004438810350508415,0.012295070061546575,0.48627207413961177,0.08640954844694941,-0.47739445343859493,-0.06181940832385626,0.975,0.0,-0.0062564290930253365,-0.01147732025126362,-8.744568963960889,0.002003723464751722,-0.010181344356430217,-0.01755628327474182,-1.0059009355788222,5,6,0.0,0.0,0.07999086407639837
1.100284604,0.004151809372669291,0.01248556466829711,0.15486373906529632,8.873038648056731,0.004151809372669291,0.01248556466829711,0.4880674858117207,0.08859101917384624,0.26759620016296415,-0.47976386706638213,-0.06361988983725202,0.2680377928068232,0.9797273541326912,0.004727354132691208,0.004438810350508415,0.012295070061546575,0.1508743900687391,8.644465787549253,0.004438810350508415,0.012295070061546575,0.48627207413961177,0.08640954844694941,-0.47739445343859493,-0.06181940832385626,0.975,0.0,-0.0062564290930253365,-0.01147732025126362,-8.744568963960889,-0.0002870009778391247,0.00019049460675053462,0.003989348996557229,0.22857286050747921,4,6,0.0,0.0,0.09291824343917779
