run,success,failure_reason,failure_detail,duration_sec,startup_duration_sec,command_to_success_sec,mission_started_sec,attach_sec,detach_sec,dropoff_detected_sec,charging_detected_sec,last_trolley_x,last_trolley_y,last_robot_x,last_robot_y,mission_param_overrides,holonomic_param_overrides,last_log_line
1,True,,,207.865,9.532,207.863,11.714,67.995,154.906,128.399,206.856,5.2198,-0.0293,0.0002,0.1027,local_max_vx=0.104;local_max_vy=0.13;local_max_wz=0.39;direct_close_speed=0.13;attached_local_max_vx=0.182;attached_local_max_vy=0.312;attached_local_max_wz=0.585;return_local_max_vx=0.234;return_local_max_vy=0.234;return_local_max_wz=0.585;drive_under_max_vx=0.065;drive_under_max_vy=0.156;drive_under_max_wz=0.208;straight_under_speed=0.208;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=2.5;straight_under_stop_y=0.16,max_vx=0.208;max_vy=0.208;max_wz=0.208,[python3-22] [INFO] [1779383048.478809591] [nav2_trolley_mission_controller]: Local target 'return lane above drop zones' reached.
2,True,,,198.249,9.489,198.247,11.668,66.128,145.594,123.313,197.24,5.2073,-0.0836,0.0008,0.0973,local_max_vx=0.104;local_max_vy=0.13;local_max_wz=0.39;direct_close_speed=0.13;attached_local_max_vx=0.182;attached_local_max_vy=0.312;attached_local_max_wz=0.585;return_local_max_vx=0.234;return_local_max_vy=0.234;return_local_max_wz=0.585;drive_under_max_vx=0.065;drive_under_max_vy=0.156;drive_under_max_wz=0.208;straight_under_speed=0.208;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=2.5;straight_under_stop_y=0.16,max_vx=0.208;max_vy=0.208;max_wz=0.208,[python3-22] [INFO] [1779383247.367922858] [nav2_trolley_mission_controller]: Local target 'return lane above drop zones' reached.
