run,success,failure_reason,failure_detail,duration_sec,startup_duration_sec,command_to_success_sec,mission_started_sec,attach_sec,detach_sec,dropoff_detected_sec,charging_detected_sec,last_trolley_x,last_trolley_y,last_robot_x,last_robot_y,mission_param_overrides,holonomic_param_overrides,last_log_line
1,True,,,202.568,9.432,202.567,12.468,72.514,149.758,128.636,201.561,5.1924,-0.0657,0.0001,0.1041,local_max_vx=0.104;local_max_vy=0.13;local_max_wz=0.39;direct_close_speed=0.13;attached_local_max_vx=0.182;attached_local_max_vy=0.312;attached_local_max_wz=0.585;return_local_max_vx=0.234;return_local_max_vy=0.234;return_local_max_wz=0.585;drive_under_max_vx=0.065;drive_under_max_vy=0.156;drive_under_max_wz=0.208;straight_under_speed=0.208;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=3.1;straight_under_stop_y=0.16,max_vx=0.208;max_vy=0.208;max_wz=0.208,[python3-22] [INFO] [1779383834.630816348] [nav2_trolley_mission_controller]: Local target 'return lane above drop zones' reached.
2,True,,,205.081,9.481,205.079,11.974,66.785,152.267,124.614,204.074,5.1572,-0.114,-0.0,0.0998,local_max_vx=0.104;local_max_vy=0.13;local_max_wz=0.39;direct_close_speed=0.13;attached_local_max_vx=0.182;attached_local_max_vy=0.312;attached_local_max_wz=0.585;return_local_max_vx=0.234;return_local_max_vy=0.234;return_local_max_wz=0.585;drive_under_max_vx=0.065;drive_under_max_vy=0.156;drive_under_max_wz=0.208;straight_under_speed=0.208;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=3.1;straight_under_stop_y=0.16,max_vx=0.208;max_vy=0.208;max_wz=0.208,[python3-22] [INFO] [1779384040.798063809] [nav2_trolley_mission_controller]: Local target 'return lane above drop zones' reached.
