run,success,failure_reason,failure_detail,duration_sec,startup_duration_sec,command_to_success_sec,mission_started_sec,attach_sec,detach_sec,dropoff_detected_sec,charging_detected_sec,last_trolley_x,last_trolley_y,last_robot_x,last_robot_y,mission_param_overrides,holonomic_param_overrides,last_log_line
1,True,,,280.288,9.784,280.286,14.716,113.482,213.256,185.239,279.282,5.2085,-0.0385,-0.0001,0.1073,local_max_vx=0.08;local_max_vy=0.1;local_max_wz=0.3;direct_close_speed=0.1;attached_local_max_vx=0.14;attached_local_max_vy=0.24;attached_local_max_wz=0.45;return_local_max_vx=0.18;return_local_max_vy=0.18;return_local_max_wz=0.45;drive_under_max_vx=0.05;drive_under_max_vy=0.12;drive_under_max_wz=0.16;straight_under_speed=0.16;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=3.4;straight_under_stop_y=0.16,max_vx=0.16;max_vy=0.16;max_wz=0.16,[python3-22] [INFO] [1779393741.523271418] [nav2_trolley_mission_controller]: Local target 'return lane above drop zones' reached.
2,False,test_setup_failed,Could not apply mission controller test parameters.,11.239,9.236,,,,,,,,,,,local_max_vx=0.08;local_max_vy=0.1;local_max_wz=0.3;direct_close_speed=0.1;attached_local_max_vx=0.14;attached_local_max_vy=0.24;attached_local_max_wz=0.45;return_local_max_vx=0.18;return_local_max_vy=0.18;return_local_max_wz=0.45;drive_under_max_vx=0.05;drive_under_max_vy=0.12;drive_under_max_wz=0.16;straight_under_speed=0.16;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=3.4;straight_under_stop_y=0.16,max_vx=0.16;max_vy=0.16;max_wz=0.16,[python3-22] [INFO] [1779393771.002584422] [nav2_trolley_mission_controller]: Trolley mission controller ready. Publish 'trolley_ready' on /trolley_command to run charging -> pickup -> dropoff -> home via /holonomic_goal. mission_step=step0
3,False,local_target_timeout,"[python3-22] [ERROR] [1779394001.767001025] [nav2_trolley_mission_controller]: Local target 'drop-off center' timed out: distance=0.027, yaw=+3.83 deg",223.617,9.282,,11.453,113.795,,186.961,,5.2024,0.0109,5.2017,0.0272,local_max_vx=0.08;local_max_vy=0.1;local_max_wz=0.3;direct_close_speed=0.1;attached_local_max_vx=0.14;attached_local_max_vy=0.24;attached_local_max_wz=0.45;return_local_max_vx=0.18;return_local_max_vy=0.18;return_local_max_wz=0.45;drive_under_max_vx=0.05;drive_under_max_vy=0.12;drive_under_max_wz=0.16;straight_under_speed=0.16;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=3.4;straight_under_stop_y=0.16,max_vx=0.16;max_vy=0.16;max_wz=0.16,[python3-23] [INFO] [1779394001.767603844] [holonomic_goal_controller]: Holonomic lidar ignore radius set to 0.00 m.
