run,success,failure_reason,failure_detail,duration_sec,startup_duration_sec,command_to_success_sec,mission_started_sec,attach_sec,detach_sec,dropoff_detected_sec,charging_detected_sec,last_trolley_x,last_trolley_y,last_robot_x,last_robot_y,mission_param_overrides,holonomic_param_overrides,last_log_line
1,True,,,279.206,9.236,279.205,11.657,111.834,211.969,186.67,278.2,5.2074,-0.0281,0.0008,0.1107,local_max_vx=0.08;local_max_vy=0.1;local_max_wz=0.3;direct_close_speed=0.1;attached_local_max_vx=0.14;attached_local_max_vy=0.24;attached_local_max_wz=0.45;return_local_max_vx=0.18;return_local_max_vy=0.18;return_local_max_wz=0.45;drive_under_max_vx=0.05;drive_under_max_vy=0.12;drive_under_max_wz=0.16;straight_under_speed=0.16;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=2.6;straight_under_stop_y=0.16,max_vx=0.16;max_vy=0.16;max_wz=0.16,[python3-22] [INFO] [1779391561.331502190] [nav2_trolley_mission_controller]: Local target 'return lane above drop zones' reached.
2,False,local_target_timeout,"[python3-22] [ERROR] [1779391795.590978085] [nav2_trolley_mission_controller]: Local target 'drop-off center' timed out: distance=0.029, yaw=+4.33 deg",223.585,9.333,,11.507,113.29,,187.013,,5.2017,0.0111,5.2019,0.0294,local_max_vx=0.08;local_max_vy=0.1;local_max_wz=0.3;direct_close_speed=0.1;attached_local_max_vx=0.14;attached_local_max_vy=0.24;attached_local_max_wz=0.45;return_local_max_vx=0.18;return_local_max_vy=0.18;return_local_max_wz=0.45;drive_under_max_vx=0.05;drive_under_max_vy=0.12;drive_under_max_wz=0.16;straight_under_speed=0.16;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=2.6;straight_under_stop_y=0.16,max_vx=0.16;max_vy=0.16;max_wz=0.16,[python3-23] [INFO] [1779391795.592077343] [holonomic_goal_controller]: Holonomic lidar ignore radius set to 0.00 m.
3,True,,,291.007,9.233,291.006,14.412,116.449,224.475,196.457,290.001,5.1949,-0.0275,0.0001,0.1069,local_max_vx=0.08;local_max_vy=0.1;local_max_wz=0.3;direct_close_speed=0.1;attached_local_max_vx=0.14;attached_local_max_vy=0.24;attached_local_max_wz=0.45;return_local_max_vx=0.18;return_local_max_vy=0.18;return_local_max_wz=0.45;drive_under_max_vx=0.05;drive_under_max_vy=0.12;drive_under_max_wz=0.16;straight_under_speed=0.16;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=2.6;straight_under_stop_y=0.16,max_vx=0.16;max_vy=0.16;max_wz=0.16,[python3-22] [INFO] [1779392086.395815820] [nav2_trolley_mission_controller]: Local target 'return lane above drop zones' reached.
