run,success,failure_reason,failure_detail,duration_sec,startup_duration_sec,command_to_success_sec,mission_started_sec,attach_sec,detach_sec,dropoff_detected_sec,charging_detected_sec,last_trolley_x,last_trolley_y,last_robot_x,last_robot_y,mission_param_overrides,holonomic_param_overrides,last_log_line
1,True,,,248.616,9.581,248.615,11.76,99.419,190.033,164.136,247.608,5.1939,-0.0179,0.0008,0.0925,local_max_vx=0.092;local_max_vy=0.115;local_max_wz=0.345;direct_close_speed=0.115;attached_local_max_vx=0.161;attached_local_max_vy=0.276;attached_local_max_wz=0.5175;return_local_max_vx=0.207;return_local_max_vy=0.207;return_local_max_wz=0.5175;drive_under_max_vx=0.0575;drive_under_max_vy=0.138;drive_under_max_wz=0.184;straight_under_speed=0.184;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=3.1;straight_under_stop_y=0.16,max_vx=0.184;max_vy=0.184;max_wz=0.184,[python3-22] [INFO] [1779382599.634907304] [nav2_trolley_mission_controller]: Local target 'return lane above drop zones' reached.
2,True,,,236.617,9.484,236.615,12.33,72.779,177.78,148.62,235.61,5.2238,-0.1536,0.0009,0.1025,local_max_vx=0.092;local_max_vy=0.115;local_max_wz=0.345;direct_close_speed=0.115;attached_local_max_vx=0.161;attached_local_max_vy=0.276;attached_local_max_wz=0.5175;return_local_max_vx=0.207;return_local_max_vy=0.207;return_local_max_wz=0.5175;drive_under_max_vx=0.0575;drive_under_max_vy=0.138;drive_under_max_wz=0.184;straight_under_speed=0.184;pickup_aruco_clearance=0.85;attached_lidar_ignore_radius=3.1;straight_under_stop_y=0.16,max_vx=0.184;max_vy=0.184;max_wz=0.184,[python3-22] [INFO] [1779382837.672767855] [nav2_trolley_mission_controller]: Local target 'return lane above drop zones' reached.
