camera,marker_id,frame_id,count,mean_x,mean_y,mean_z,std_x,std_y,std_z,mean_qx,mean_qy,mean_qz,mean_qw,min_x,max_x,min_y,max_y,min_z,max_z
front,4,camera_front_optical_link,46,-0.0449486873813049,0.04429358182745517,0.18190142963302205,0.0011208864260582355,0.0003850521111078809,0.000755216710616231,0.005331974101062485,0.873466162022892,-0.47933497163708766,0.0851301704503377,-0.04559754280928366,-0.03972159259890594,0.04354700073875095,0.046154480382053956,0.17863985961757378,0.1827610269393257
front,5,camera_front_optical_link,50,-0.04641853163658247,-0.010243259317181383,0.22928807699249681,0.0021751024185374555,0.0010287268947523492,0.001496792516698375,0.013820354161352777,0.8945163830823637,-0.44573203177316695,0.030979851676170855,-0.04764336768681447,-0.03996245861660976,-0.011069253342091643,-0.0064666345871618935,0.22430110761467825,0.23092800900660845
front,3,camera_front_optical_link,50,0.04367435373840307,-0.009566840673895717,0.22894561933153482,0.002235345262469577,0.0011526484248127967,0.0006210040754797868,-0.005207174557907966,0.8944228519279852,-0.447159125124779,-0.003997740526218236,0.04249374172178697,0.05035775454543582,-0.010326312555075167,-0.005498403140863319,0.22693744948791744,0.22999071511702343
front,7,camera_front_optical_link,50,-0.15907330557773797,-0.011181391698331202,0.2801408413789917,0.002774476462144214,0.0010274404256493755,0.001996870213090264,0.016192993812776897,0.9109012854986328,-0.4120141300694374,0.014736617760716195,-0.16112802560870348,-0.15034294437753612,-0.012210261649239839,-0.007505477576946346,0.2724836374483134,0.28200873708384855
front,1,camera_front_optical_link,46,0.15646393690136223,-0.008981362025228607,0.2810000800208448,0.0034479877890531206,0.0015103234394773454,0.0012635803117709422,-0.008133731330953084,0.9096551420127162,-0.4150616171546619,-0.013173830867782232,0.154276119749113,0.1672660939327145,-0.009925836365191775,-0.00343685609503396,0.27940620013705564,0.28574618121932804
rear,12,camera_rear_optical_link,50,0.0499040454025232,0.013770150399619114,0.22175952034430615,0.001247697606756888,0.0009253734171918793,0.001216689390369292,0.8752450600211098,0.02037769488700939,-0.03942901338219653,0.48162538996459553,0.046124100930528884,0.05396661981264143,0.010735942457771923,0.01434826287030684,0.2208806016675259,0.22633524353146126
rear,10,camera_rear_optical_link,50,-0.04225163989408475,0.012510261044845414,0.22239457936400747,0.0012407748254202444,0.0010519915625707866,0.0009556069098213127,0.8753266739490162,-0.0039033811348779777,0.020682493023118198,0.4830566106852831,-0.04616315891839037,-0.0382396139336642,0.008696771836961293,0.013084409721368125,0.2213601992426778,0.22550274052971916
rear,14,camera_rear_optical_link,50,0.16905779747503227,0.01929576358757544,0.2790608650042574,0.0017717656060035486,0.0011213447375066998,0.0012994296366094637,0.8996376344487668,0.022760878199024788,-0.04419920649953161,0.4337778465924118,0.1626338877806782,0.1736975563907275,0.016128429121660386,0.020186057809708176,0.2756507425301473,0.28337264369059223
rear,8,camera_rear_optical_link,50,-0.156990038737258,0.015612269916715322,0.27773778010457845,0.0020566197691391703,0.001488498588653707,0.0007860673665067035,0.9025376036958519,-0.0051975292433059815,0.036546982222590806,0.4290049909687005,-0.16288490806146094,-0.15025063382159792,0.010105597044011731,0.016601653263834414,0.2761163917667962,0.2804140189358923
