timestamp,command,url,success,http_status,response_time_ms,response_bytes,press_finished,calibration_finished,trial,energy_saving_mode,threshold,current_threshold,threshold_reached,trigger_angle,fsr_raw,fsr_voltage,wifi_rssi_dbm,status,wifi_mode,wifi_ssid,ip,wifi_connected,current_angle,fsr_threshold,last_fsr_raw,last_fsr_voltage,last_trigger_angle,last_press_reached_threshold,last_trial_valid,operator_answer,successful_threshold,old_threshold,new_threshold,max_threshold_exceeded,next_step,response,error
2026-06-21T17:19:52.334,reset_calibration,http://192.168.8.226/reset_calibration,True,200,115.30,65,,,0,,,20,,,,,-48,,,,,,,,,,,,,,,,,,,Calibration reset | current_threshold=20 | trial=0 | wifi_rssi_dbm=-48,
2026-06-21T17:20:15.863,press,http://192.168.8.226/press,True,200,7932.92,208,yes,,1,yes,20,,no,0,5,0.0040,-45,,,,,,,,,,,,,,,,,,call /result?success=yes or /result?success=no,Press command finished | trial=1 | energy_saving_mode=yes | threshold=20 | threshold_reached=no | trigger_angle=0 | fsr_raw=5 | fsr_voltage=0.0040 | wifi_rssi_dbm=-45 | next_step=call /result?success=yes or /result?success=no,
2026-06-21T17:20:22.027,result,http://192.168.8.226/result?success=yes,True,200,98.26,131,,,1,,,,,,,,-46,,,,,,,,5,0.0040,0,,,yes,20,,,,,Calibration finished | successful_threshold=20 | trial=1 | last_trigger_angle=0 | last_fsr_raw=5 | last_fsr_voltage=0.0040 | wifi_rssi_dbm=-46,
2026-06-21T17:20:25.102,reset_calibration,http://192.168.8.226/reset_calibration,True,200,97.18,65,,,0,,,20,,,,,-48,,,,,,,,,,,,,,,,,,,Calibration reset | current_threshold=20 | trial=0 | wifi_rssi_dbm=-48,
2026-06-21T17:20:37.163,press,http://192.168.8.226/press,True,200,7796.91,208,yes,,1,yes,20,,no,0,0,0.0000,-42,,,,,,,,,,,,,,,,,,call /result?success=yes or /result?success=no,Press command finished | trial=1 | energy_saving_mode=yes | threshold=20 | threshold_reached=no | trigger_angle=0 | fsr_raw=0 | fsr_voltage=0.0000 | wifi_rssi_dbm=-42 | next_step=call /result?success=yes or /result?success=no,
2026-06-21T17:20:40.880,result,http://192.168.8.226/result?success=yes,True,200,187.57,131,,,1,,,,,,,,-54,,,,,,,,0,0.0000,0,,,yes,20,,,,,Calibration finished | successful_threshold=20 | trial=1 | last_trigger_angle=0 | last_fsr_raw=0 | last_fsr_voltage=0.0000 | wifi_rssi_dbm=-54,
2026-06-21T17:20:42.307,reset_calibration,http://192.168.8.226/reset_calibration,True,200,43.03,65,,,0,,,20,,,,,-54,,,,,,,,,,,,,,,,,,,Calibration reset | current_threshold=20 | trial=0 | wifi_rssi_dbm=-54,
2026-06-21T17:21:00.302,press,http://192.168.8.226/press,True,200,7904.08,208,yes,,1,yes,20,,no,0,4,0.0032,-37,,,,,,,,,,,,,,,,,,call /result?success=yes or /result?success=no,Press command finished | trial=1 | energy_saving_mode=yes | threshold=20 | threshold_reached=no | trigger_angle=0 | fsr_raw=4 | fsr_voltage=0.0032 | wifi_rssi_dbm=-37 | next_step=call /result?success=yes or /result?success=no,
2026-06-21T17:21:04.441,result,http://192.168.8.226/result?success=yes,True,200,222.21,131,,,1,,,,,,,,-56,,,,,,,,4,0.0032,0,,,yes,20,,,,,Calibration finished | successful_threshold=20 | trial=1 | last_trigger_angle=0 | last_fsr_raw=4 | last_fsr_voltage=0.0032 | wifi_rssi_dbm=-56,
