wall_time_iso,node_time_sec,run_id,run_elapsed_sec,event_type,topic,phase,command,status,camera,frame_id,marker_ids,marker_count,aruco_summary_json,detections_json,detection_count,note
2026-06-16T22:00:32.402,1781640032.402245,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0412,""y"":-0.021,""z"":0.1625,""yaw_rad"":0.1647},{""id"":8,""x"":-0.0486,""y"":-0.0333,""z"":0.1717,""yaw_rad"":0.1315}]",,,
2026-06-16T22:00:32.434,1781640032.434640,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0614,""y"":0.0236,""z"":0.1538,""yaw_rad"":-3.0938},{""id"":7,""x"":-0.0287,""y"":0.0132,""z"":0.1508,""yaw_rad"":-3.054}]",,,
2026-06-16T22:00:32.501,1781640032.501179,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0411,""y"":-0.0208,""z"":0.1624,""yaw_rad"":0.1601},{""id"":8,""x"":-0.0482,""y"":-0.0334,""z"":0.1717,""yaw_rad"":0.1333}]",,,
2026-06-16T22:00:32.521,1781640032.521101,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0616,""y"":0.0236,""z"":0.1542,""yaw_rad"":-3.0915},{""id"":7,""x"":-0.0286,""y"":0.0133,""z"":0.1501,""yaw_rad"":-3.0535}]",,,
2026-06-16T22:00:32.606,1781640032.606707,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0411,""y"":-0.0209,""z"":0.1623,""yaw_rad"":0.1647},{""id"":8,""x"":-0.0481,""y"":-0.0336,""z"":0.1717,""yaw_rad"":0.1318}]",,,
2026-06-16T22:00:32.626,1781640032.626769,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0613,""y"":0.0236,""z"":0.154,""yaw_rad"":-3.0965},{""id"":7,""x"":-0.0287,""y"":0.0133,""z"":0.1508,""yaw_rad"":-3.0565}]",,,
2026-06-16T22:00:32.702,1781640032.702016,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0414,""y"":-0.0211,""z"":0.1629,""yaw_rad"":0.1689},{""id"":8,""x"":-0.0485,""y"":-0.0336,""z"":0.172,""yaw_rad"":0.1283}]",,,
2026-06-16T22:00:32.720,1781640032.720560,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0614,""y"":0.0235,""z"":0.154,""yaw_rad"":-3.0931},{""id"":7,""x"":-0.0285,""y"":0.0132,""z"":0.1505,""yaw_rad"":-3.0522}]",,,
2026-06-16T22:00:32.807,1781640032.807591,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0412,""y"":-0.0211,""z"":0.1625,""yaw_rad"":0.1665},{""id"":8,""x"":-0.0484,""y"":-0.0334,""z"":0.1714,""yaw_rad"":0.1237}]",,,
2026-06-16T22:00:32.904,1781640032.904844,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0413,""y"":-0.021,""z"":0.1628,""yaw_rad"":0.1665},{""id"":8,""x"":-0.0484,""y"":-0.0338,""z"":0.1721,""yaw_rad"":0.1333}]",,,
